,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
13922,RD,0.46,H,VS1,VG,"1,524",701,64.1,57,N
13923,RD,0.46,H,VS1,VG,"1,506",693,64.5,57,N
13924,RD,0.46,H,SI1,VG,"1,174",540,64.1,57,N
13925,RD,0.46,H,VS2,VG,"1,496",688,64.2,57,N
13926,RD,0.46,H,VS2,VG,"1,480",681,64.1,58,N
13927,RD,0.46,H,VS2,VG,"1,485",683,64.2,58,N
13928,RD,0.46,H,VS2,VG,"1,512",696,63.6,59,N
13929,RD,0.46,H,VS2,VG,"1,518",698,64.6,57,N
13930,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
13931,RD,0.46,H,VS2,VG,"1,474",678,64.4,58,N
13932,RD,0.46,H,VVS2,VG,"1,544",710,64.7,57,N
13933,RD,0.46,H,VS2,VG,"1,436",660,64.9,56,N
13934,RD,0.46,H,VS2,VG,"1,375",632,64.4,58,N
13935,RD,0.46,H,VS2,VG,"1,518",698,64.2,56,N
13936,RD,0.46,H,VVS2,VG,"1,500",690,64.4,57,N
13937,RD,0.46,H,VS2,VG,"1,485",683,64.5,58,N
13938,RD,0.46,H,VS1,VG,"1,536",707,64.5,58,N
13939,RD,0.46,H,VS2,VG,"1,529",703,64.5,57,N
13940,RD,0.46,H,VS2,VG,"1,468",676,64.5,59,N
13941,RD,0.46,H,VS2,VG,"1,512",696,64.3,57,N
13942,RD,0.46,H,VS2,VG,"1,446",665,64.7,59,N
13943,RD,0.46,H,VVS1,VG,"1,664",765,64.7,57,N
13944,RD,0.46,H,VS2,VG,"1,326",610,62,58,N
13945,RD,0.46,H,SI1,VG,"1,143",526,64.6,56,N
13946,RD,0.46,H,VS1,VG,"1,542",709,64.5,57,N
13947,RD,0.46,H,VS2,VG,"1,502",691,64.5,58,N
13948,RD,0.46,H,VVS1,VG,"1,625",748,64.6,58,N
13949,RD,0.46,H,VS1,VG,"1,494",687,64.4,56,N
13950,RD,0.46,H,VS2,VG,"1,436",660,64.4,57,N
13951,RD,0.46,H,VS2,VG,"1,430",658,64.5,58,N
13952,RD,0.46,H,SI1,VG,"1,152",530,64.2,56,N
13953,RD,0.46,H,VS1,VG,"1,512",696,64.3,57,N
13954,RD,0.46,H,VS2,VG,"1,496",688,65.2,57,N
13955,RD,0.46,H,SI1,VG,"1,210",557,64.6,57,N
13956,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
13957,RD,0.46,H,VVS1,VG,"1,638",753,64.5,56,N
13958,RD,0.46,H,VS2,VG,"1,496",688,64.5,58,N
13959,RD,0.46,H,VS2,VG,"1,463",673,64.2,58,N
13960,RD,0.46,H,SI2,VG,982,452,64.1,56,N
13961,RD,0.46,H,SI1,VG,"1,125",518,64.3,57,N
13962,RD,0.46,H,VS2,VG,"1,474",678,64.4,60,N
13963,RD,0.46,H,VS1,VG,"1,506",693,63.7,60,N
13964,RD,0.46,H,VS2,VG,"1,441",663,64.9,57,N
13965,RD,0.46,H,VS2,VG,"1,474",678,65,57,N
13966,RD,0.46,H,VS2,VG,"1,468",676,64.8,56,N
13967,RD,0.46,H,VS1,VG,"1,518",698,64.9,57,N
13968,RD,0.46,H,SI1,VG,"1,206",555,64.5,57,N
13969,RD,0.46,H,VS2,VG,"1,502",691,63.9,58,N
13970,RD,0.46,H,VS2,VG,"1,496",688,64.5,57,N
13971,RD,0.46,H,SI1,VG,"1,148",528,63.9,58,N
13972,RD,0.46,H,VS2,VG,"1,386",638,64.7,58,N
13973,RD,0.46,H,VS2,VG,"1,364",627,64.8,58,N
13974,RD,0.46,H,VS2,VG,"1,480",681,64.6,55,N
13975,RD,0.46,H,VS1,VG,"1,524",701,64.8,58,N
13976,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
13977,RD,0.46,H,VS2,VG,"1,430",658,65.1,56,N
13978,RD,0.46,H,VS1,VG,"1,512",696,64.5,59,N
13979,RD,0.46,H,SI2,VG,874,402,65,59,N
13980,RD,0.46,H,SI2,VG,956,440,64.6,57,N
13981,RD,0.46,H,SI2,VG,938,431,64.3,56,N
13982,RD,0.46,H,VS2,VG,"1,386",638,64.5,57,N
13983,RD,0.46,H,VS2,VG,"1,452",668,63.6,57,N
13984,RD,0.46,H,VS2,VG,"1,424",655,64.6,58,N
13985,RD,0.46,H,SI2,VG,848,390,62.7,56,N
13986,RD,0.46,H,SI1,VG,"1,107",509,64,56,N
13987,RD,0.46,H,SI1,VG,"1,084",499,64.7,58,N
13988,RD,0.46,H,SI1,VG,"1,125",518,64.4,58,N
13989,RD,0.46,H,SI1,VG,"1,084",499,64,58,N
13990,RD,0.46,H,SI1,VG,"1,120",515,64.8,59,N
13991,RD,0.46,H,VS1,VG,"1,542",709,64.8,58,N
13992,RD,0.46,H,SI1,VG,"1,107",509,64.7,56,N
13993,RD,0.46,H,SI2,VG,"1,009",464,63.4,62,N
13994,RD,0.46,H,VVS2,VG,"1,531",704,64.3,58,N
13995,RD,0.46,H,VS1,VG,"1,518",698,64.4,58,N
13996,RD,0.46,H,VVS2,VG,"1,550",713,63.9,58,N
13997,RD,0.46,H,SI1,VG,"1,102",507,64.9,58,N
13998,RD,0.46,H,SI2,VG,889,409,64.4,57,N
13999,RD,0.46,H,VVS2,VG,"1,531",704,64.6,58,N
14000,RD,0.46,H,VVS1,VG,"1,625",748,64.1,58,N
14001,RD,0.46,H,VS2,VG,"1,496",688,64.4,58,N
14002,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14003,RD,0.46,H,VS2,VG,"1,480",681,62.9,59,N
14004,RD,0.46,H,SI1,VG,"1,242",571,63.5,55,N
14005,RD,0.46,H,VVS1,VG,"1,638",753,64.8,56,N
14006,RD,0.46,H,SI1,VG,"1,148",528,64.8,58,N
14007,RD,0.46,H,SI2,VG,"1,001",461,63.7,59,N
14008,RD,0.46,H,VS2,VG,"1,512",696,64.4,55,N
14009,RD,0.46,H,VS1,VG,"1,566",720,63.8,59,N
14010,RD,0.46,H,VS1,VG,"1,506",693,64.5,58,N
14011,RD,0.46,H,VS1,VG,"1,548",712,62,61,N
14012,RD,0.46,H,SI1,VG,"1,134",522,64,57,N
14013,RD,0.46,H,VS2,VG,"1,348",620,64.4,57,N
14014,RD,0.46,H,SI1,VG,"1,107",509,64.8,57,N
14015,RD,0.46,H,SI1,VG,"1,242",571,64.3,56,N
14016,RD,0.46,H,SI2,VG,971,447,64.9,58,N
14017,RD,0.46,H,VS1,VG,"1,530",704,64.6,57,N
14018,RD,0.46,H,SI1,VG,"1,246",573,62,60,N
14019,RD,0.46,H,VS1,VG,"1,602",737,63.5,58,N
14020,RD,0.46,H,VS2,VG,"1,314",605,63.9,58,N
14021,RD,0.46,H,VS2,VG,"1,480",681,64.8,59,N
14022,RD,0.46,H,VS1,VG,"1,524",701,64.1,57,N
14023,RD,0.46,H,VS1,VG,"1,506",693,64.5,57,N
14024,RD,0.46,H,SI1,VG,"1,174",540,64.1,57,N
14025,RD,0.46,H,VS2,VG,"1,496",688,64.2,57,N
14026,RD,0.46,H,VS2,VG,"1,480",681,64.1,58,N
14027,RD,0.46,H,VS2,VG,"1,485",683,64.2,58,N
14028,RD,0.46,H,VS2,VG,"1,512",696,63.6,59,N
14029,RD,0.46,H,VS2,VG,"1,518",698,64.6,57,N
14030,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14031,RD,0.46,H,VS2,VG,"1,474",678,64.4,58,N
14032,RD,0.46,H,VVS2,VG,"1,544",710,64.7,57,N
14033,RD,0.46,H,VS2,VG,"1,436",660,64.9,56,N
14034,RD,0.46,H,VS2,VG,"1,375",632,64.4,58,N
14035,RD,0.46,H,VS2,VG,"1,518",698,64.2,56,N
14036,RD,0.46,H,VVS2,VG,"1,500",690,64.4,57,N
14037,RD,0.46,H,VS2,VG,"1,485",683,64.5,58,N
14038,RD,0.46,H,VS1,VG,"1,536",707,64.5,58,N
14039,RD,0.46,H,VS2,VG,"1,529",703,64.5,57,N
14040,RD,0.46,H,VS2,VG,"1,468",676,64.5,59,N
14041,RD,0.46,H,VS2,VG,"1,512",696,64.3,57,N
14042,RD,0.46,H,VS2,VG,"1,446",665,64.7,59,N
14043,RD,0.46,H,VVS1,VG,"1,664",765,64.7,57,N
14044,RD,0.46,H,VS2,VG,"1,326",610,62,58,N
14045,RD,0.46,H,SI1,VG,"1,143",526,64.6,56,N
14046,RD,0.46,H,VS1,VG,"1,542",709,64.5,57,N
14047,RD,0.46,H,VS2,VG,"1,502",691,64.5,58,N
14048,RD,0.46,H,VVS1,VG,"1,625",748,64.6,58,N
14049,RD,0.46,H,VS1,VG,"1,494",687,64.4,56,N
14050,RD,0.46,H,VS2,VG,"1,436",660,64.4,57,N
14051,RD,0.46,H,VS2,VG,"1,430",658,64.5,58,N
14052,RD,0.46,H,SI1,VG,"1,152",530,64.2,56,N
14053,RD,0.46,H,VS1,VG,"1,512",696,64.3,57,N
14054,RD,0.46,H,VS2,VG,"1,496",688,65.2,57,N
14055,RD,0.46,H,SI1,VG,"1,210",557,64.6,57,N
14056,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
14057,RD,0.46,H,VVS1,VG,"1,638",753,64.5,56,N
14058,RD,0.46,H,VS2,VG,"1,496",688,64.5,58,N
14059,RD,0.46,H,VS2,VG,"1,463",673,64.2,58,N
14060,RD,0.46,H,SI2,VG,982,452,64.1,56,N
14061,RD,0.46,H,SI1,VG,"1,125",518,64.3,57,N
14062,RD,0.46,H,VS2,VG,"1,474",678,64.4,60,N
14063,RD,0.46,H,VS1,VG,"1,506",693,63.7,60,N
14064,RD,0.46,H,VS2,VG,"1,441",663,64.9,57,N
14065,RD,0.46,H,VS2,VG,"1,474",678,65,57,N
14066,RD,0.46,H,VS2,VG,"1,468",676,64.8,56,N
14067,RD,0.46,H,VS1,VG,"1,518",698,64.9,57,N
14068,RD,0.46,H,SI1,VG,"1,206",555,64.5,57,N
14069,RD,0.46,H,VS2,VG,"1,502",691,63.9,58,N
14070,RD,0.46,H,VS2,VG,"1,496",688,64.5,57,N
14071,RD,0.46,H,SI1,VG,"1,148",528,63.9,58,N
14072,RD,0.46,H,VS2,VG,"1,386",638,64.7,58,N
14073,RD,0.46,H,VS2,VG,"1,364",627,64.8,58,N
14074,RD,0.46,H,VS2,VG,"1,480",681,64.6,55,N
14075,RD,0.46,H,VS1,VG,"1,524",701,64.8,58,N
14076,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
14077,RD,0.46,H,VS2,VG,"1,430",658,65.1,56,N
14078,RD,0.46,H,VS1,VG,"1,512",696,64.5,59,N
14079,RD,0.46,H,SI2,VG,874,402,65,59,N
14080,RD,0.46,H,SI2,VG,956,440,64.6,57,N
14081,RD,0.46,H,SI2,VG,938,431,64.3,56,N
14082,RD,0.46,H,VS2,VG,"1,386",638,64.5,57,N
14083,RD,0.46,H,VS2,VG,"1,452",668,63.6,57,N
14084,RD,0.46,H,VS2,VG,"1,424",655,64.6,58,N
14085,RD,0.46,H,SI2,VG,848,390,62.7,56,N
14086,RD,0.46,H,SI1,VG,"1,107",509,64,56,N
14087,RD,0.46,H,SI1,VG,"1,084",499,64.7,58,N
14088,RD,0.46,H,SI1,VG,"1,125",518,64.4,58,N
14089,RD,0.46,H,SI1,VG,"1,084",499,64,58,N
14090,RD,0.46,H,SI1,VG,"1,120",515,64.8,59,N
14091,RD,0.46,H,VS1,VG,"1,542",709,64.8,58,N
14092,RD,0.46,H,SI1,VG,"1,107",509,64.7,56,N
14093,RD,0.46,H,SI2,VG,"1,009",464,63.4,62,N
14094,RD,0.46,H,VVS2,VG,"1,531",704,64.3,58,N
14095,RD,0.46,H,VS1,VG,"1,518",698,64.4,58,N
14096,RD,0.46,H,VVS2,VG,"1,550",713,63.9,58,N
14097,RD,0.46,H,SI1,VG,"1,102",507,64.9,58,N
14098,RD,0.46,H,SI2,VG,889,409,64.4,57,N
14099,RD,0.46,H,VVS2,VG,"1,531",704,64.6,58,N
14100,RD,0.46,H,VVS1,VG,"1,625",748,64.1,58,N
14101,RD,0.46,H,VS2,VG,"1,496",688,64.4,58,N
14102,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14103,RD,0.46,H,VS2,VG,"1,480",681,62.9,59,N
14104,RD,0.46,H,SI1,VG,"1,242",571,63.5,55,N
14105,RD,0.46,H,VVS1,VG,"1,638",753,64.8,56,N
14106,RD,0.46,H,SI1,VG,"1,148",528,64.8,58,N
14107,RD,0.46,H,SI2,VG,"1,001",461,63.7,59,N
14108,RD,0.46,H,VS2,VG,"1,512",696,64.4,55,N
14109,RD,0.46,H,VS1,VG,"1,566",720,63.8,59,N
14110,RD,0.46,H,VS1,VG,"1,506",693,64.5,58,N
14111,RD,0.46,H,VS1,VG,"1,548",712,62,61,N
14112,RD,0.46,H,SI1,VG,"1,134",522,64,57,N
14113,RD,0.46,H,VS2,VG,"1,348",620,64.4,57,N
14114,RD,0.46,H,SI1,VG,"1,107",509,64.8,57,N
14115,RD,0.46,H,SI1,VG,"1,242",571,64.3,56,N
14116,RD,0.46,H,SI2,VG,971,447,64.9,58,N
14117,RD,0.46,H,VS1,VG,"1,530",704,64.6,57,N
14118,RD,0.46,H,SI1,VG,"1,246",573,62,60,N
14119,RD,0.46,H,VS1,VG,"1,602",737,63.5,58,N
14120,RD,0.46,H,VS2,VG,"1,314",605,63.9,58,N
14121,RD,0.46,H,VS2,VG,"1,480",681,64.8,59,N
14122,RD,0.46,H,VS1,VG,"1,524",701,64.1,57,N
14123,RD,0.46,H,VS1,VG,"1,506",693,64.5,57,N
14124,RD,0.46,H,SI1,VG,"1,174",540,64.1,57,N
14125,RD,0.46,H,VS2,VG,"1,496",688,64.2,57,N
14126,RD,0.46,H,VS2,VG,"1,480",681,64.1,58,N
14127,RD,0.46,H,VS2,VG,"1,485",683,64.2,58,N
14128,RD,0.46,H,VS2,VG,"1,512",696,63.6,59,N
14129,RD,0.46,H,VS2,VG,"1,518",698,64.6,57,N
14130,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14131,RD,0.46,H,VS2,VG,"1,474",678,64.4,58,N
14132,RD,0.46,H,VVS2,VG,"1,544",710,64.7,57,N
14133,RD,0.46,H,VS2,VG,"1,436",660,64.9,56,N
14134,RD,0.46,H,VS2,VG,"1,375",632,64.4,58,N
14135,RD,0.46,H,VS2,VG,"1,518",698,64.2,56,N
14136,RD,0.46,H,VVS2,VG,"1,500",690,64.4,57,N
14137,RD,0.46,H,VS2,VG,"1,485",683,64.5,58,N
14138,RD,0.46,H,VS1,VG,"1,536",707,64.5,58,N
14139,RD,0.46,H,VS2,VG,"1,529",703,64.5,57,N
14140,RD,0.46,H,VS2,VG,"1,468",676,64.5,59,N
14141,RD,0.46,H,VS2,VG,"1,512",696,64.3,57,N
14142,RD,0.46,H,VS2,VG,"1,446",665,64.7,59,N
14143,RD,0.46,H,VVS1,VG,"1,664",765,64.7,57,N
14144,RD,0.46,H,VS2,VG,"1,326",610,62,58,N
14145,RD,0.46,H,SI1,VG,"1,143",526,64.6,56,N
14146,RD,0.46,H,VS1,VG,"1,542",709,64.5,57,N
14147,RD,0.46,H,VS2,VG,"1,502",691,64.5,58,N
14148,RD,0.46,H,VVS1,VG,"1,625",748,64.6,58,N
14149,RD,0.46,H,VS1,VG,"1,494",687,64.4,56,N
14150,RD,0.46,H,VS2,VG,"1,436",660,64.4,57,N
14151,RD,0.46,H,VS2,VG,"1,430",658,64.5,58,N
14152,RD,0.46,H,SI1,VG,"1,152",530,64.2,56,N
14153,RD,0.46,H,VS1,VG,"1,512",696,64.3,57,N
14154,RD,0.46,H,VS2,VG,"1,496",688,65.2,57,N
14155,RD,0.46,H,SI1,VG,"1,210",557,64.6,57,N
14156,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
14157,RD,0.46,H,VVS1,VG,"1,638",753,64.5,56,N
14158,RD,0.46,H,VS2,VG,"1,496",688,64.5,58,N
14159,RD,0.46,H,VS2,VG,"1,463",673,64.2,58,N
14160,RD,0.46,H,SI2,VG,982,452,64.1,56,N
14161,RD,0.46,H,SI1,VG,"1,125",518,64.3,57,N
14162,RD,0.46,H,VS2,VG,"1,474",678,64.4,60,N
14163,RD,0.46,H,VS1,VG,"1,506",693,63.7,60,N
14164,RD,0.46,H,VS2,VG,"1,441",663,64.9,57,N
14165,RD,0.46,H,VS2,VG,"1,474",678,65,57,N
14166,RD,0.46,H,VS2,VG,"1,468",676,64.8,56,N
14167,RD,0.46,H,VS1,VG,"1,518",698,64.9,57,N
14168,RD,0.46,H,SI1,VG,"1,206",555,64.5,57,N
14169,RD,0.46,H,VS2,VG,"1,502",691,63.9,58,N
14170,RD,0.46,H,VS2,VG,"1,496",688,64.5,57,N
14171,RD,0.46,H,SI1,VG,"1,148",528,63.9,58,N
14172,RD,0.46,H,VS2,VG,"1,386",638,64.7,58,N
14173,RD,0.46,H,VS2,VG,"1,364",627,64.8,58,N
14174,RD,0.46,H,VS2,VG,"1,480",681,64.6,55,N
14175,RD,0.46,H,VS1,VG,"1,524",701,64.8,58,N
14176,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
14177,RD,0.46,H,VS2,VG,"1,430",658,65.1,56,N
14178,RD,0.46,H,VS1,VG,"1,512",696,64.5,59,N
14179,RD,0.46,H,SI2,VG,874,402,65,59,N
14180,RD,0.46,H,SI2,VG,956,440,64.6,57,N
14181,RD,0.46,H,SI2,VG,938,431,64.3,56,N
14182,RD,0.46,H,VS2,VG,"1,386",638,64.5,57,N
14183,RD,0.46,H,VS2,VG,"1,452",668,63.6,57,N
14184,RD,0.46,H,VS2,VG,"1,424",655,64.6,58,N
14185,RD,0.46,H,SI2,VG,848,390,62.7,56,N
14186,RD,0.46,H,SI1,VG,"1,107",509,64,56,N
14187,RD,0.46,H,SI1,VG,"1,084",499,64.7,58,N
14188,RD,0.46,H,SI1,VG,"1,125",518,64.4,58,N
14189,RD,0.46,H,SI1,VG,"1,084",499,64,58,N
14190,RD,0.46,H,SI1,VG,"1,120",515,64.8,59,N
14191,RD,0.46,H,VS1,VG,"1,542",709,64.8,58,N
14192,RD,0.46,H,SI1,VG,"1,107",509,64.7,56,N
14193,RD,0.46,H,SI2,VG,"1,009",464,63.4,62,N
14194,RD,0.46,H,VVS2,VG,"1,531",704,64.3,58,N
14195,RD,0.46,H,VS1,VG,"1,518",698,64.4,58,N
14196,RD,0.46,H,VVS2,VG,"1,550",713,63.9,58,N
14197,RD,0.46,H,SI1,VG,"1,102",507,64.9,58,N
14198,RD,0.46,H,SI2,VG,889,409,64.4,57,N
14199,RD,0.46,H,VVS2,VG,"1,531",704,64.6,58,N
14200,RD,0.46,H,VVS1,VG,"1,625",748,64.1,58,N
14201,RD,0.46,H,VS2,VG,"1,496",688,64.4,58,N
14202,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14203,RD,0.46,H,VS2,VG,"1,480",681,62.9,59,N
14204,RD,0.46,H,SI1,VG,"1,242",571,63.5,55,N
14205,RD,0.46,H,VVS1,VG,"1,638",753,64.8,56,N
14206,RD,0.46,H,SI1,VG,"1,148",528,64.8,58,N
14207,RD,0.46,H,SI2,VG,"1,001",461,63.7,59,N
14208,RD,0.46,H,VS2,VG,"1,512",696,64.4,55,N
14209,RD,0.46,H,VS1,VG,"1,566",720,63.8,59,N
14210,RD,0.46,H,VS1,VG,"1,506",693,64.5,58,N
14211,RD,0.46,H,VS1,VG,"1,548",712,62,61,N
14212,RD,0.46,H,SI1,VG,"1,134",522,64,57,N
14213,RD,0.46,H,VS2,VG,"1,348",620,64.4,57,N
14214,RD,0.46,H,SI1,VG,"1,107",509,64.8,57,N
14215,RD,0.46,H,SI1,VG,"1,242",571,64.3,56,N
14216,RD,0.46,H,SI2,VG,971,447,64.9,58,N
14217,RD,0.46,H,VS1,VG,"1,530",704,64.6,57,N
14218,RD,0.46,H,SI1,VG,"1,246",573,62,60,N
14219,RD,0.46,H,VS1,VG,"1,602",737,63.5,58,N
14220,RD,0.46,H,VS2,VG,"1,314",605,63.9,58,N
14221,RD,0.46,H,VS2,VG,"1,480",681,64.8,59,N
14222,RD,0.46,H,VS1,VG,"1,524",701,64.1,57,N
14223,RD,0.46,H,VS1,VG,"1,506",693,64.5,57,N
14224,RD,0.46,H,SI1,VG,"1,174",540,64.1,57,N
14225,RD,0.46,H,VS2,VG,"1,496",688,64.2,57,N
14226,RD,0.46,H,VS2,VG,"1,480",681,64.1,58,N
14227,RD,0.46,H,VS2,VG,"1,485",683,64.2,58,N
14228,RD,0.46,H,VS2,VG,"1,512",696,63.6,59,N
14229,RD,0.46,H,VS2,VG,"1,518",698,64.6,57,N
14230,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14231,RD,0.46,H,VS2,VG,"1,474",678,64.4,58,N
14232,RD,0.46,H,VVS2,VG,"1,544",710,64.7,57,N
14233,RD,0.46,H,VS2,VG,"1,436",660,64.9,56,N
14234,RD,0.46,H,VS2,VG,"1,375",632,64.4,58,N
14235,RD,0.46,H,VS2,VG,"1,518",698,64.2,56,N
14236,RD,0.46,H,VVS2,VG,"1,500",690,64.4,57,N
14237,RD,0.46,H,VS2,VG,"1,485",683,64.5,58,N
14238,RD,0.46,H,VS1,VG,"1,536",707,64.5,58,N
14239,RD,0.46,H,VS2,VG,"1,529",703,64.5,57,N
14240,RD,0.46,H,VS2,VG,"1,468",676,64.5,59,N
14241,RD,0.46,H,VS2,VG,"1,512",696,64.3,57,N
14242,RD,0.46,H,VS2,VG,"1,446",665,64.7,59,N
14243,RD,0.46,H,VVS1,VG,"1,664",765,64.7,57,N
14244,RD,0.46,H,VS2,VG,"1,326",610,62,58,N
14245,RD,0.46,H,SI1,VG,"1,143",526,64.6,56,N
14246,RD,0.46,H,VS1,VG,"1,542",709,64.5,57,N
14247,RD,0.46,H,VS2,VG,"1,502",691,64.5,58,N
14248,RD,0.46,H,VVS1,VG,"1,625",748,64.6,58,N
14249,RD,0.46,H,VS1,VG,"1,494",687,64.4,56,N
14250,RD,0.46,H,VS2,VG,"1,436",660,64.4,57,N
14251,RD,0.46,H,VS2,VG,"1,430",658,64.5,58,N
14252,RD,0.46,H,SI1,VG,"1,152",530,64.2,56,N
14253,RD,0.46,H,VS1,VG,"1,512",696,64.3,57,N
14254,RD,0.46,H,VS2,VG,"1,496",688,65.2,57,N
14255,RD,0.46,H,SI1,VG,"1,210",557,64.6,57,N
14256,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
14257,RD,0.46,H,VVS1,VG,"1,638",753,64.5,56,N
14258,RD,0.46,H,VS2,VG,"1,496",688,64.5,58,N
14259,RD,0.46,H,VS2,VG,"1,463",673,64.2,58,N
14260,RD,0.46,H,SI2,VG,982,452,64.1,56,N
14261,RD,0.46,H,SI1,VG,"1,125",518,64.3,57,N
14262,RD,0.46,H,VS2,VG,"1,474",678,64.4,60,N
14263,RD,0.46,H,VS1,VG,"1,506",693,63.7,60,N
14264,RD,0.46,H,VS2,VG,"1,441",663,64.9,57,N
14265,RD,0.46,H,VS2,VG,"1,474",678,65,57,N
14266,RD,0.46,H,VS2,VG,"1,468",676,64.8,56,N
14267,RD,0.46,H,VS1,VG,"1,518",698,64.9,57,N
14268,RD,0.46,H,SI1,VG,"1,206",555,64.5,57,N
14269,RD,0.46,H,VS2,VG,"1,502",691,63.9,58,N
14270,RD,0.46,H,VS2,VG,"1,496",688,64.5,57,N
14271,RD,0.46,H,SI1,VG,"1,148",528,63.9,58,N
14272,RD,0.46,H,VS2,VG,"1,386",638,64.7,58,N
14273,RD,0.46,H,VS2,VG,"1,364",627,64.8,58,N
14274,RD,0.46,H,VS2,VG,"1,480",681,64.6,55,N
14275,RD,0.46,H,VS1,VG,"1,524",701,64.8,58,N
14276,RD,0.46,H,VS2,VG,"1,496",688,64.7,57,N
14277,RD,0.46,H,VS2,VG,"1,430",658,65.1,56,N
14278,RD,0.46,H,VS1,VG,"1,512",696,64.5,59,N
14279,RD,0.46,H,SI2,VG,874,402,65,59,N
14280,RD,0.46,H,SI2,VG,956,440,64.6,57,N
14281,RD,0.46,H,SI2,VG,938,431,64.3,56,N
14282,RD,0.46,H,VS2,VG,"1,386",638,64.5,57,N
14283,RD,0.46,H,VS2,VG,"1,452",668,63.6,57,N
14284,RD,0.46,H,VS2,VG,"1,424",655,64.6,58,N
14285,RD,0.46,H,SI2,VG,848,390,62.7,56,N
14286,RD,0.46,H,SI1,VG,"1,107",509,64,56,N
14287,RD,0.46,H,SI1,VG,"1,084",499,64.7,58,N
14288,RD,0.46,H,SI1,VG,"1,125",518,64.4,58,N
14289,RD,0.46,H,SI1,VG,"1,084",499,64,58,N
14290,RD,0.46,H,SI1,VG,"1,120",515,64.8,59,N
14291,RD,0.46,H,VS1,VG,"1,542",709,64.8,58,N
14292,RD,0.46,H,SI1,VG,"1,107",509,64.7,56,N
14293,RD,0.46,H,SI2,VG,"1,009",464,63.4,62,N
14294,RD,0.46,H,VVS2,VG,"1,531",704,64.3,58,N
14295,RD,0.46,H,VS1,VG,"1,518",698,64.4,58,N
14296,RD,0.46,H,VVS2,VG,"1,550",713,63.9,58,N
14297,RD,0.46,H,SI1,VG,"1,102",507,64.9,58,N
14298,RD,0.46,H,SI2,VG,889,409,64.4,57,N
14299,RD,0.46,H,VVS2,VG,"1,531",704,64.6,58,N
14300,RD,0.46,H,VVS1,VG,"1,625",748,64.1,58,N
14301,RD,0.46,H,VS2,VG,"1,496",688,64.4,58,N
14302,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14303,RD,0.46,H,VS2,VG,"1,480",681,62.9,59,N
14304,RD,0.46,H,SI1,VG,"1,242",571,63.5,55,N
14305,RD,0.46,H,VVS1,VG,"1,638",753,64.8,56,N
14306,RD,0.46,H,SI1,VG,"1,148",528,64.8,58,N
14307,RD,0.46,H,SI2,VG,"1,001",461,63.7,59,N
14308,RD,0.46,H,VS2,VG,"1,512",696,64.4,55,N
14309,RD,0.46,H,VS1,VG,"1,566",720,63.8,59,N
14310,RD,0.46,H,VS1,VG,"1,506",693,64.5,58,N
14311,RD,0.46,H,VS1,VG,"1,548",712,62,61,N
14312,RD,0.46,H,SI1,VG,"1,134",522,64,57,N
14313,RD,0.46,H,VS2,VG,"1,348",620,64.4,57,N
14314,RD,0.46,H,SI1,VG,"1,107",509,64.8,57,N
14315,RD,0.46,H,SI1,VG,"1,242",571,64.3,56,N
14316,RD,0.46,H,SI2,VG,971,447,64.9,58,N
14317,RD,0.46,H,VS1,VG,"1,530",704,64.6,57,N
14318,RD,0.46,H,SI1,VG,"1,246",573,62,60,N
14319,RD,0.46,H,VS1,VG,"1,602",737,63.5,58,N
14320,RD,0.46,H,VS2,VG,"1,314",605,63.9,58,N
14321,RD,0.46,H,VS2,VG,"1,480",681,64.8,59,N
14322,RD,0.46,H,VS1,VG,"1,524",701,64.1,57,N
14323,RD,0.46,H,VS1,VG,"1,506",693,64.5,57,N
14324,RD,0.46,H,SI1,VG,"1,174",540,64.1,57,N
14325,RD,0.46,H,VS2,VG,"1,496",688,64.2,57,N
14326,RD,0.46,H,VS2,VG,"1,480",681,64.1,58,N
14327,RD,0.46,H,VS2,VG,"1,485",683,64.2,58,N
14328,RD,0.46,H,VS2,VG,"1,512",696,63.6,59,N
14329,RD,0.46,H,VS2,VG,"1,518",698,64.6,57,N
14330,RD,0.46,H,VS1,VG,"1,548",712,64.5,56,N
14331,RD,0.46,H,VS2,VG,"1,474",678,64.4,58,N
14332,RD,0.46,H,VVS2,VG,"1,544",710,64.7,57,N
14333,RD,0.46,H,VS2,VG,"1,436",660,64.9,56,N
14334,RD,0.46,H,VS2,VG,"1,375",632,64.4,58,N
