,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
26864,EC,1.56,G,VVS1,,"6,500","10,140",65.7,67,N
26865,EC,1.56,D,VS1,,"7,344","11,457",69.2,69,F
26866,EC,1.56,D,VS2,,"8,622","13,450",59.1,74,N
26867,EC,1.56,E,VS1,,"12,800","19,968",67.2,65,N
26868,EC,1.56,G,SI2,,"5,329","8,313",61.6,68,N
26869,EC,1.56,F,SI1,,"5,434","8,476",67.8,62,N
26870,EC,1.56,F,VS1,,"7,540","11,762",66.8,64,N
26871,EC,1.56,G,IF,,"7,531","11,749",67.3,65,N
26872,EC,1.56,D,VS2,,"9,120","14,227",67.3,63,N
26873,EC,1.56,D,VS2,,"9,120","14,227",67.8,69,N
26874,EC,1.56,F,VS1,,"7,442","11,610",66.1,70,N
26875,EC,1.56,E,SI1,,"5,050","7,878",68.6,67,N
26876,EC,1.56,J,VS2,,"4,130","6,443",59.7,74,N
26877,EC,1.56,K,SI2,EX,"3,108","4,848",60.8,70,F
26878,EC,1.56,F,SI2,,"5,929","9,249",71.3,64,N
26879,EC,1.57,F,VS2,,"8,101","12,719",67.2,60,N
26880,EC,1.57,G,VS1,,"8,400","13,188",66,65,N
26881,EC,1.57,I,VVS1,,"6,290","9,875",66,63,N
26882,EC,1.57,I,VVS2,,"5,740","9,012",64.4,65,N
26883,EC,1.57,D,IF,,"14,196","22,288",54.7,65,N
26884,EC,1.57,D,VS1,,"9,250","14,522",66.3,63,N
26885,EC,1.57,G,VS2,,"6,060","9,514",73,60,N
26886,EC,1.57,G,VS1,EX,"6,524","10,243",69.5,68,N
26887,EC,1.57,H,VS2,EX,"5,307","8,332",67.6,66,N
26888,EC,1.57,H,VS2,EX,"5,301","8,323",69,62,N
26889,EC,1.57,D,VVS1,,"10,496","16,479",68.9,63,N
26890,EC,1.57,J,SI2,EX,"2,392","3,755",67.5,66,N
26891,EC,1.57,I,VVS1,,"4,700","7,379",67.5,66,F
26892,EC,1.57,G,VS2,EX,"5,555","8,721",63,68,N
26893,EC,1.57,I,VS2,EX,"4,831","7,584",68.3,67,N
26894,EC,1.57,F,VS1,,"12,200","19,154",67.8,63,N
26895,EC,1.57,D,VS1,,"7,616","11,957",65.6,64,N
26896,EC,1.57,D,VS1,,"7,616","11,957",69.3,65,N
26897,EC,1.57,J,VS1,,"4,284","6,726",65.2,73,F
26898,EC,1.57,J,VS1,,"4,284","6,726",62.1,77,F
26899,EC,1.57,I,SI1,,"3,010","4,726",68.5,64,N
26900,EC,1.57,H,VS2,,"5,465","8,580",67.5,65,N
26901,EC,1.57,I,VS1,,"5,925","9,302",66.8,64,N
26902,EC,1.57,K,IF,,"3,648","5,727",67.7,67,N
26903,EC,1.57,G,VVS2,VG,"7,020","11,021",67.7,69,N
26904,EC,1.57,F,VVS2,,"7,048","11,066",68.5,65,N
26905,EC,1.57,H,VVS2,,"5,247","8,238",63.7,70,N
26906,EC,1.57,G,VVS2,,"6,550","10,284",67.7,69,N
26907,EC,1.57,E,SI1,,"5,555","8,721",64.2,78,N
26908,EC,1.58,I,VS1,,"5,293","8,363",66.2,66,N
26909,EC,1.58,D,VS1,,"8,840","13,967",62.6,71,N
26910,EC,1.58,G,VVS1,,"8,418","13,300",65.4,66,N
26911,EC,1.58,D,SI1,,"6,050","9,559",71.6,73,N
26912,EC,1.58,E,VS1,EX,"7,540","11,913",68.3,64,N
26913,EC,1.58,G,VS2,,"6,464","10,213",65.4,66,N
26914,EC,1.58,H,VS2,,"6,688","10,567",64.7,66,N
26915,EC,1.58,I,SI1,,"5,530","8,737",66.3,63,N
26916,EC,1.58,F,SI2,,"5,775","9,124",67.3,63,F
26917,EC,1.58,J,SI1,,"3,640","5,751",68.1,62,F
26918,EC,1.58,G,VS1,EX,"6,233","9,848",68.9,64,N
26919,EC,1.58,I,VVS1,EX,"5,123","8,094",68.2,73,N
26920,EC,1.58,I,VVS2,EX,"4,749","7,503",67.7,66,N
26921,EC,1.58,F,SI2,,"3,850","6,083",69.2,63,N
26922,EC,1.58,K,VS1,,"3,570","5,641",64.9,63,F
26923,EC,1.58,J,VS2,,"4,423","6,989",66.6,65,N
26924,EC,1.58,G,IF,,"8,509","13,444",67.8,68,N
26925,EC,1.58,H,IF,,"5,965","9,425",65.7,59,N
26926,EC,1.58,K,VS2,,"3,185","5,032",61.6,75,F
26927,EC,1.58,I,VVS1,,"4,947","7,816",68.1,64,N
26928,EC,1.58,H,VVS1,,"6,235","9,851",66.6,68,N
26929,EC,1.58,F,VS2,,"5,203","8,220",65.9,61,N
26930,EC,1.58,D,VVS2,,"9,000","14,220",65.5,69,F
26931,EC,1.58,J,VVS2,,"4,274","6,752",68.1,68,N
26932,EC,1.59,G,VS1,,"7,280","11,575",66.1,69,N
26933,EC,1.59,J,VVS1,EX,"3,933","6,253",70,62,F
26934,EC,1.59,H,VVS2,,"6,331","10,066",68.1,72,N
26935,EC,1.59,H,VVS2,,"6,731","10,702",66.4,67,N
26936,EC,1.59,F,VS2,,"7,280","11,575",66.3,70,N
26937,EC,1.59,E,SI1,,"6,565","10,438",66.9,65,N
26938,EC,1.59,E,VS2,,"7,296","11,601",64.6,60,F
26939,EC,1.59,E,SI2,EX,"3,840","6,106",67.1,67,N
26940,EC,1.59,J,VVS1,,"3,657","5,815",70,62,F
26941,EC,1.59,E,VVS2,,"7,072","11,244",58.8,64,N
26942,EC,1.59,E,VS1,,"6,656","10,583",69.7,64,F
26943,EC,1.59,E,SI1,,"4,166","6,624",66.3,66,N
26944,EC,1.59,G,VS2,,"5,555","8,832",68.8,64,N
26945,EC,1.59,E,VS2,,"7,045","11,202",68.9,63,N
26946,EC,1.59,K,VVS2,,"3,074","4,888",69.5,61,N
26947,EC,1.59,F,VVS2,EX,"6,858","10,904",67.8,63,F
26948,EC,1.59,F,VVS1,ID,"8,576","13,636",67.9,64,N
26949,EC,1.59,G,SI1,,"4,183","6,651",69.3,67,N
26950,EC,1.59,E,SI2,,"4,160","6,614",68.9,68,N
26951,EC,1.59,H,VS1,,"7,125","11,329",66.1,58,N
26952,EC,1.59,D,VS2,,"5,400","8,586",78,66,F
26953,EC,1.6,F,VVS2,,"8,128","13,005",71.2,61,N
26954,EC,1.6,F,VVS1,,"10,184","16,294",67.6,63,N
26955,EC,1.6,D,VS1,,"10,608","16,973",64.9,62,N
26956,EC,1.6,I,VS1,,"6,557","10,491",67.2,66,N
26957,EC,1.6,H,VVS1,,"7,210","11,536",64.5,67,N
26958,EC,1.6,E,VS2,,"8,260","13,216",67,62,N
26959,EC,1.6,G,VS1,,"6,440","10,304",69.2,68,F
26960,EC,1.6,G,VS1,EX,"7,155","11,448",68.4,64,F
26961,EC,1.6,H,VVS2,EX,"6,130","9,808",68.2,65,N
26962,EC,1.6,I,VS1,,"5,054","8,087",69.7,63,F
26963,EC,1.6,J,VVS2,,"4,290","6,864",69.6,64,F
26964,EC,1.6,G,VS1,,"7,280","11,648",67.7,63,N
26965,EC,1.6,D,VVS2,,"9,950","15,920",68.6,62,N
26966,EC,1.6,F,SI1,,"7,392","11,827",66,64,N
26967,EC,1.6,I,VS1,,"5,925","9,480",68.2,68,N
26968,EC,1.6,E,SI2,,"8,000","12,800",68.3,57,N
26969,EC,1.6,G,VS2,,"6,555","10,488",67.1,65,N
26970,EC,1.6,D,VS2,,"7,800","12,480",68.2,62,N
26971,EC,1.6,H,VS1,EX,"6,095","9,751",69.4,65,N
26972,EC,1.6,E,VS2,,"6,270","10,032",69.2,67,N
26973,EC,1.6,L,VVS1,,"2,860","4,576",69.7,66,N
26974,EC,1.6,E,VVS2,,"7,480","11,968",69.5,67,N
26975,EC,1.6,H,VS1,,"6,080","9,728",68.2,63,N
26976,EC,1.6,J,VVS2,,"4,108","6,574",68.4,66,N
26977,EC,1.6,J,VS1,,"3,890","6,224",65.8,67,N
26978,EC,1.6,K,VS1,,"3,136","5,018",64.7,59,N
26979,EC,1.6,H,VS1,,"5,320","8,512",66.1,69,N
26980,EC,1.6,I,VS2,,"4,832","7,732",68.8,65,N
26981,EC,1.6,H,VS1,,"7,220","11,552",67.5,67,F
26982,EC,1.6,G,VVS2,,"6,224","9,959",69.1,66,N
26983,EC,1.6,I,SI2,,"3,187","5,099",68.8,66,N
26984,EC,1.6,I,IF,,"5,972","9,555",67.4,62,N
26985,EC,1.6,G,VS2,EX,"5,430","8,688",69.3,66,N
26986,EC,1.6,E,VVS1,ID,"8,421","13,474",67,65,N
26987,EC,1.6,F,VS2,,"6,812","10,900",66.9,63,N
26988,EC,1.6,D,VS2,,"6,540","10,464",67.4,62,N
26989,EC,1.6,H,SI1,,"6,232","9,971",66.5,62,N
26990,EC,1.6,G,VS1,,"7,056","11,290",63.2,66,F
26991,EC,1.6,H,SI2,,"3,588","5,741",64.1,63,N
26992,EC,1.6,J,VS2,,"3,540","5,664",69.8,65,N
26993,EC,1.6,F,SI1,EX,"5,280","8,448",68.4,65,N
26994,EC,1.6,H,IF,,"6,848","10,957",67,64,N
26995,EC,1.6,J,SI2,,"3,640","5,824",69.5,63,N
26996,EC,1.6,F,VS2,,"7,840","12,544",66.3,68,N
26997,EC,1.6,G,SI1,,"4,060","6,496",67.6,67,N
26998,EC,1.6,I,SI2,,"4,985","7,976",59,67,N
26999,EC,1.61,D,VS1,,"9,939","16,002",66.4,67,F
27000,EC,1.61,F,VVS1,,"9,514","15,318",64.2,66,N
27001,EC,1.61,H,VS1,,"6,555","10,554",65.9,66,N
27002,EC,1.61,G,VVS2,,"7,550","12,156",68.5,64,N
27003,EC,1.61,D,VS2,,"9,000","14,490",66.6,59,F
27004,EC,1.61,H,SI1,,"4,920","7,921",68.5,63,N
27005,EC,1.61,F,VS2,,"6,758","10,880",68.6,60,N
27006,EC,1.61,J,VVS2,,"5,610","9,032",65.7,68,F
27007,EC,1.61,E,VS2,,"7,068","11,379",68.6,64,N
27008,EC,1.61,I,VVS1,EX,"5,123","8,247",68,68,N
27009,EC,1.61,H,VS1,,"7,315","11,777",69.7,60,N
27010,EC,1.61,I,SI1,,"3,325","5,353",66.4,65,N
27011,EC,1.61,H,SI1,VG,"3,362","5,413",68.3,67,N
27012,EC,1.61,F,IF,EX,"9,043","14,560",66,68,N
27013,EC,1.61,J,SI2,,"3,796","6,112",63.8,75,N
27014,EC,1.61,J,SI2,,"5,200","8,372",63.8,75,N
27015,EC,1.61,F,VS1,,"6,200","9,982",66.1,60,F
27016,EC,1.61,G,VVS1,,"8,174","13,160",70.3,59,N
27017,EC,1.61,E,VS2,,"7,980","12,848",67.5,62,N
27018,EC,1.61,D,IF,,"9,464","15,237",67.2,69,F
27019,EC,1.62,G,VVS1,,"6,710","10,870",70.2,66,N
27020,EC,1.62,F,SI1,,"6,930","11,227",68.2,71,F
27021,EC,1.62,F,SI1,,"5,445","8,821",70,66,N
27022,EC,1.62,I,IF,,"6,052","9,804",62.3,64,N
27023,EC,1.62,H,VS1,,"5,900","9,558",68.4,65,N
27024,EC,1.62,K,VS2,,"3,525","5,710",64.5,61,N
27025,EC,1.62,G,SI2,EX,"4,234","6,859",68.2,61,N
27026,EC,1.62,F,VS2,,"7,829","12,683",62.7,72,N
27027,EC,1.62,H,VS1,,"7,030","11,389",61.1,67,N
27028,EC,1.62,F,VS2,,"6,976","11,301",61.7,60,N
27029,EC,1.62,F,VS2,,"7,850","12,717",64.9,65,N
27030,EC,1.62,F,VS2,,"6,669","10,804",65,69,N
27031,EC,1.62,F,SI1,VG,"3,893","6,307",66.6,65,N
27032,EC,1.62,F,VS1,ID,"7,442","12,056",68.5,63,N
27033,EC,1.62,E,VS1,,"7,680","12,442",67.2,62,F
27034,EC,1.62,J,SI2,,"2,990","4,844",69,65,N
27035,EC,1.62,E,SI2,,"3,600","5,832",69.9,64,N
27036,EC,1.63,D,VVS2,,"11,268","18,367",66.9,61,N
27037,EC,1.63,I,VS1,,"5,767","9,400",66.8,70,F
27038,EC,1.63,L,SI1,,"3,550","5,786",51.2,63,F
27039,EC,1.63,I,VS2,,"4,560","7,433",68.8,63,N
27040,EC,1.63,H,VS2,,"6,424","10,471",63.9,67,N
27041,EC,1.63,D,VS2,,"6,510","10,611",67.7,64,N
27042,EC,1.63,J,VVS2,,"4,092","6,670",63.8,69,N
27043,EC,1.63,D,VS2,,"9,000","14,670",67.9,62,N
27044,EC,1.63,D,VS1,,"9,520","15,518",58.9,75,N
27045,EC,1.63,I,SI2,,"4,690","7,645",65.6,57,N
27046,EC,1.64,G,VS2,EX,"6,230","10,217",68.3,63,N
27047,EC,1.64,G,VVS2,,"8,190","13,432",70.5,69,FB
27048,EC,1.64,H,SI1,,"6,150","10,086",67.7,63,F
27049,EC,1.64,D,VS2,,"6,000","9,840",76.9,55,N
27050,EC,1.64,D,IF,,"14,196","23,281",57.5,69,N
27051,EC,1.64,I,VS1,,"5,135","8,421",66.2,65,N
27052,EC,1.64,D,VS1,,"9,792","16,059",67.7,69,N
27053,EC,1.64,E,SI2,,"4,560","7,478",71,68,N
27054,EC,1.64,E,SI2,,"6,370","10,446",71,68,N
27055,EC,1.64,G,SI1,,"6,831","11,203",63.2,62,F
27056,EC,1.64,G,SI2,,"3,599","5,902",68.3,64,N
27057,EC,1.64,F,VVS2,,"9,144","14,996",72.8,51,N
27058,EC,1.64,F,VVS2,,"7,366","12,080",67.3,66,N
27059,EC,1.64,M,VS1,,"2,277","3,734",68.8,66,F
27060,EC,1.64,M,VS1,EX,"3,135","5,141",70.9,61,F
27061,EC,1.65,H,VVS1,,"6,000","9,900",67.7,66,F
27062,EC,1.65,E,SI1,,"7,676","12,665",64,62,N
27063,EC,1.65,I,IF,,"5,050","8,332",66.5,63,N
27064,EC,1.65,H,VVS2,,"6,200","10,230",64.7,67,N
27065,EC,1.65,F,VS1,,"6,100","10,065",68.3,63,F
27066,EC,1.65,G,VS2,,"5,808","9,582",67.6,64,N
27067,EC,1.65,D,SI1,EX,"6,230","10,280",69.3,72,N
27068,EC,1.65,G,SI1,,"4,876","8,045",71.4,71,F
27069,EC,1.65,H,VS1,,"5,985","9,875",70.3,76,N
27070,EC,1.66,E,VS1,,"9,600","15,936",72.9,63,N
27071,EC,1.66,I,VS1,,"5,135","8,524",66.6,62,N
27072,EC,1.66,J,VVS2,,"4,260","7,072",66.2,67,N
27073,EC,1.66,E,SI1,,"7,575","12,574",63.6,67,N
27074,EC,1.66,H,VVS2,,"7,920","13,147",59.5,68,N
27075,EC,1.66,I,VVS2,,"7,626","12,659",76.3,63,F
27076,EC,1.67,D,SI2,,"6,400","10,688",71.6,65,F
27077,EC,1.67,D,VS2,,"8,668","14,475",67.8,62,N
27078,EC,1.67,D,VS1,,"9,778","16,330",66.5,63,N
27079,EC,1.67,M,VS1,,"2,046","3,417",68.2,67,N
27080,EC,1.67,I,VVS1,,"5,300","8,851",67.7,69,N
27081,EC,1.67,F,SI1,,"7,392","12,345",62.8,62,N
27082,EC,1.67,G,VS1,,"8,288","13,841",68.9,63,N
27083,EC,1.67,G,VS1,,"6,160","10,287",70.7,68,N
27084,EC,1.68,G,VS1,,"10,573","17,762",65.5,73,N
27085,EC,1.68,H,SI1,,"6,314","10,608",57.5,70,N
27086,EC,1.69,F,VS1,,"9,150","15,464",63.4,63,N
27087,EC,1.69,F,VS1,,"8,418","14,226",67.3,65,N
27088,EC,1.69,F,VS1,,"10,370","17,525",67.3,65,N
27089,EC,1.69,J,VS1,,"4,775","8,070",67.6,68,N
27090,EC,1.69,D,IF,,"9,464","15,994",66.6,66,N
27091,EC,1.69,F,VVS1,,"6,700","11,323",62.2,72,FB
27092,EC,1.7,F,VS2,,"8,624","14,661",67.7,69,N
27093,EC,1.7,H,VS1,,"7,410","12,597",68.5,71,N
27094,EC,1.7,K,SI1,,"4,600","7,820",70.7,65,F
27095,EC,1.7,E,VVS2,,"8,976","15,259",71.3,70,N
27096,EC,1.7,E,VS1,,"9,843","16,733",67.5,64,N
27097,EC,1.7,H,SI1,,"7,395","12,572",67.9,70,N
27098,EC,1.7,D,IF,,"13,650","23,205",66.6,62,N
27099,EC,1.7,K,VS1,,"4,712","8,011",66.6,65,N
27100,EC,1.7,I,VVS1,,"6,800","11,560",69.2,65,N
27101,EC,1.7,G,VS1,,"8,176","13,899",68.4,61,N
27102,EC,1.7,G,VS1,EX,"7,504","12,757",67.4,65,N
27103,EC,1.7,E,VS1,,"9,730","16,541",67.2,66,N
27104,EC,1.7,I,SI1,,"5,694","9,680",69.1,65,N
27105,EC,1.7,E,VS1,,"9,984","16,973",67.5,63,N
27106,EC,1.7,D,VVS1,,"11,480","19,516",68.2,56,F
27107,EC,1.7,F,IF,,"11,154","18,962",61.5,70,F
27108,EC,1.7,I,VVS2,,"6,396","10,873",64.8,70,N
27109,EC,1.7,H,VVS2,,"7,524","12,791",67.8,72,N
27110,EC,1.7,K,VVS1,,"4,345","7,386",63.9,69,F
27111,EC,1.7,D,VVS2,,"11,550","19,635",67.7,62,N
27112,EC,1.7,D,VS1,EX,"8,840","15,028",68.3,64,N
27113,EC,1.7,I,VS1,,"5,530","9,401",66.4,64,N
27114,EC,1.7,D,VS1,,"10,064","17,109",68.8,62,F
27115,EC,1.7,I,VS1,,"4,700","7,990",70.5,67,N
27116,EC,1.7,H,VS2,,"6,734","11,448",69,63,N
27117,EC,1.7,F,VS1,,"9,150","15,555",68.7,65,N
27118,EC,1.7,F,SI1,,"7,623","12,959",70.3,64,N
27119,EC,1.7,J,VVS2,,"4,950","8,415",68.1,63,N
27120,EC,1.7,F,VS1,EX,"8,405","14,288",67.8,61,N
27121,EC,1.7,F,VS1,EX,"8,285","14,084",68.6,62,N
27122,EC,1.7,I,VVS2,ID,"5,730","9,741",65.8,70,F
27123,EC,1.7,K,VVS2,,"4,611","7,839",68.6,67,N
27124,EC,1.7,I,VS2,,"5,092","8,656",67.7,60,N
27125,EC,1.7,F,VS1,,"8,662","14,725",69.2,66,N
27126,EC,1.7,I,VVS2,EX,"5,485","9,324",69.6,67,N
27127,EC,1.7,J,VVS2,EX,"4,585","7,794",69.3,64,N
27128,EC,1.7,H,VS1,,"5,985","10,174",68.9,65,F
27129,EC,1.7,I,VS1,,"5,688","9,670",69.3,67,N
27130,EC,1.7,I,VVS2,,"6,314","10,734",66.5,67,N
27131,EC,1.7,H,VVS2,,"7,227","12,286",69,66,N
27132,EC,1.7,I,VVS2,,"6,232","10,594",65.6,67,N
27133,EC,1.7,F,VS1,,"9,760","16,592",65.8,65,F
27134,EC,1.7,F,VS2,,"7,500","12,750",66.7,75,N
27135,EC,1.7,G,VS1,,"7,500","12,750",69.8,66,N
27136,EC,1.7,E,VS1,,"9,472","16,102",67.7,69,N
27137,EC,1.7,H,VVS2,,"6,633","11,276",69.4,66,N
27138,EC,1.7,F,VS1,,"8,047","13,680",66.2,64,N
27139,EC,1.7,D,VS1,,"8,976","15,259",63,73,N
27140,EC,1.7,D,VS1,,"8,976","15,259",66.4,66,F
27141,EC,1.7,I,VVS1,,"6,460","10,982",67.9,68,F
27142,EC,1.7,G,VS1,,"7,504","12,757",69.4,66,N
27143,EC,1.7,F,VS1,,"7,800","13,260",69.3,65,F
27144,EC,1.7,E,VVS2,,"10,295","17,502",69.8,65,N
27145,EC,1.7,H,VS2,,"6,250","10,625",67.9,68,N
27146,EC,1.7,F,VVS2,,"7,885","13,404",71.5,65,N
27147,EC,1.7,G,VS1,,"8,736","14,851",66.7,65,N
27148,EC,1.7,I,VS1,,"5,846","9,938",68.8,62,F
27149,EC,1.7,F,VS1,,"8,278","14,073",68.3,64,N
27150,EC,1.7,H,VS1,,"7,315","12,436",69.6,67,N
27151,EC,1.7,E,VS1,,"7,552","12,838",68.7,64,N
27152,EC,1.7,G,SI1,,"6,230","10,591",68.3,67,F
27153,EC,1.7,G,VS2,,"8,070","13,719",63.7,70,N
27154,EC,1.7,F,VS2,,"6,867","11,674",69.6,70,N
27155,EC,1.7,D,SI1,,"6,890","11,713",66.9,65,N
27156,EC,1.7,F,VS2,,"6,976","11,859",67.8,62,N
27157,EC,1.7,F,SI1,,"7,296","12,403",68.4,62,N
27158,EC,1.7,I,SI1,,"4,900","8,330",67.9,66,N
27159,EC,1.7,G,SI1,,"6,137","10,433",66.9,60,F
27160,EC,1.7,J,VVS1,,"4,700","7,990",68.5,62,N
27161,EC,1.7,G,SI1,,"7,209","12,255",67.6,64,N
27162,EC,1.7,F,SI1,,"7,776","13,219",64.2,66,N
27163,EC,1.7,I,SI1,,"5,180","8,806",68.6,68,F
27164,EC,1.7,D,VS2,,"9,120","15,504",66.2,67,N
27165,EC,1.7,F,SI2,,"5,852","9,948",66.7,63,N
27166,EC,1.7,D,VS2,EX,"7,440","12,648",69.9,65,N
27167,EC,1.7,F,SI1,EX,"6,240","10,608",67.7,66,F
27168,EC,1.7,I,VS1,,"5,372","9,132",68.7,65,F
27169,EC,1.7,H,VVS2,,"6,336","10,771",67.6,68,N
27170,EC,1.7,K,VS1,,"3,825","6,502",69.9,65,N
27171,EC,1.7,I,VS1,,"5,372","9,132",67.5,73,N
27172,EC,1.7,F,VS2,,"8,327","14,155",67.8,62,N
27173,EC,1.7,J,VS2,,"4,740","8,058",58.9,68,F
27174,EC,1.7,H,VS2,,"6,600","11,220",62.3,71,N
27175,EC,1.7,G,VS2,,"8,080","13,736",67.2,65,N
27176,EC,1.7,G,VS2,,"6,868","11,676",71.8,67,N
27177,EC,1.7,J,SI1,,"4,505","7,658",62.1,72,N
27178,EC,1.7,H,VVS2,,"7,126","12,114",68.9,67,FB
27179,EC,1.7,G,VS2,,"6,966","11,842",67.4,66,F
27180,EC,1.7,D,SI1,,"7,950","13,515",65.7,66,N
27181,EC,1.7,H,VS1,,"7,505","12,758",69.8,68,F
27182,EC,1.7,D,VS1,,"13,328","22,658",67.7,66,N
27183,EC,1.7,G,SI2,,"8,395","14,272",59.8,71,N
27184,EC,1.7,H,VS1,,"7,030","11,951",67.3,69,N
27185,EC,1.7,I,SI1,,"6,650","11,305",67.3,64,F
27186,EC,1.7,E,VS1,,"9,600","16,320",67,65,N
27187,EC,1.7,I,VS2,,"5,090","8,653",70.6,67,N
27188,EC,1.7,G,VS2,,"7,272","12,362",68.7,64,F
27189,EC,1.7,H,VS1,,"6,678","11,353",69.5,65,N
27190,EC,1.7,F,SI1,,"6,175","10,498",68.3,63,N
27191,EC,1.7,J,VVS2,,"4,818","8,191",69.6,65,N
27192,EC,1.7,E,VS1,,"8,960","15,232",60.5,64,N
27193,EC,1.7,H,VS2,,"7,280","12,376",67.3,69,N
27194,EC,1.7,I,VS2,,"5,841","9,930",68.7,64,F
27195,EC,1.7,H,VS1,,"6,365","10,820",69.3,68,N
27196,EC,1.7,G,VS1,,"8,736","14,851",66.6,68,N
27197,EC,1.7,I,VS2,,"4,958","8,429",68,69,N
27198,EC,1.7,I,SI1,,"5,460","9,282",69,68,N
27199,EC,1.7,G,VS2,,"7,373","12,534",69.4,69,N
27200,EC,1.7,H,SI1,,"5,740","9,758",68.8,76,N
27201,EC,1.7,G,VS2,,"7,070","12,019",68.4,71,N
27202,EC,1.7,I,SI1,,"4,830","8,211",65.8,71,N
27203,EC,1.7,G,SI1,,"5,785","9,834",69.1,69,F
27204,EC,1.7,G,VS1,,"7,756","13,185",63.7,60,N
27205,EC,1.7,L,SI2,,"2,100","3,570",70.2,65,F
27206,EC,1.7,G,SI1,,"5,792","9,847",68.7,66,N
27207,EC,1.7,J,VVS1,,"5,175","8,798",66.9,64,F
27208,EC,1.7,G,VS2,,"6,541","11,120",73.9,65,N
27209,EC,1.7,H,VVS2,,"6,434","10,938",72,66,N
27210,EC,1.7,G,VVS2,,"7,254","12,332",71.7,60,N
27211,EC,1.7,I,VS2,,"4,957","8,427",71.4,69,N
27212,EC,1.7,H,VS1,,"7,410","12,597",65.7,65,N
27213,EC,1.7,F,SI1,,"5,742","9,761",68.1,66,N
27214,EC,1.7,F,VS2,,"6,160","10,472",70.5,58,N
27215,EC,1.7,J,SI2,EX,"3,212","5,460",71.1,64,N
27216,EC,1.7,G,VS1,,"7,200","12,240",69.6,72,N
27217,EC,1.7,E,VS2,,"7,068","12,016",69.5,64,N
27218,EC,1.7,H,SI1,,"5,330","9,061",71.7,63,F
27219,EC,1.7,E,VS1,,"8,192","13,926",69.6,68,N
27220,EC,1.7,F,VS1,,"8,052","13,688",69.7,61,N
27221,EC,1.7,E,VS1,,"8,320","14,144",69.4,66,N
27222,EC,1.7,D,VS1,,"8,160","13,872",70.5,64,F
27223,EC,1.7,E,SI1,,"7,272","12,362",69.7,64,N
27224,EC,1.7,K,SI1,,"3,600","6,120",69.6,66,N
27225,EC,1.7,D,VS1,,"8,704","14,797",69.1,66,N
27226,EC,1.7,G,VS2,,"7,878","13,393",66.8,64,N
27227,EC,1.7,G,VVS2,,"8,114","13,794",63.7,60,N
27228,EC,1.7,D,VS1,,"9,792","16,646",67.9,64,F
27229,EC,1.7,J,VS1,,"4,536","7,711",68.9,66,N
27230,EC,1.7,F,VS2,,"7,630","12,971",69.9,65,N
27231,EC,1.7,F,VS2,,"8,375","14,238",66.7,64,N
27232,EC,1.7,H,VS1,,"5,985","10,174",69.8,65,N
27233,EC,1.7,E,VVS2,ID,"9,288","15,790",66,63,N
27234,EC,1.7,G,VS1,,"6,720","11,424",68.4,66,N
27235,EC,1.7,J,VVS2,,"4,805","8,168",66.7,67,N
27236,EC,1.7,G,VVS1,,"7,910","13,447",68.4,66,FB
27237,EC,1.7,H,VS1,,"4,895","8,322",72.2,55,FB
27238,EC,1.7,H,VVS1,,"7,004","11,907",66,69,N
27239,EC,1.7,I,VS1,,"5,293","8,998",69.4,65,N
27240,EC,1.7,F,VS2,,"7,630","12,971",68.8,65,N
27241,EC,1.7,D,VS1,,"8,160","13,872",68.3,61,F
27242,EC,1.7,H,VS1,,"7,125","12,112",68.5,67,N
27243,EC,1.7,F,VS2,,"8,164","13,879",68.7,67,N
27244,EC,1.7,I,SI2,,"4,160","7,072",68.6,66,N
27245,EC,1.7,G,SI2,,"5,694","9,680",68.2,64,N
27246,EC,1.7,F,VS2,EX,"6,431","10,933",70.5,58,N
27247,EC,1.7,G,VS1,,"6,700","11,390",71.4,68,F
27248,EC,1.7,J,VS1,,"4,400","7,480",68.7,66,F
27249,EC,1.7,H,VS1,,"6,340","10,778",71.6,67,F
27250,EC,1.7,H,VS1,EX,"6,365","10,820",67.7,65,F
27251,EC,1.7,G,VS2,,"7,575","12,878",66.5,65,F
27252,EC,1.7,I,VVS2,,"6,314","10,734",66.2,64,N
27253,EC,1.7,I,SI2,EX,"3,239","5,506",65.6,59,N
27254,EC,1.7,M,VVS1,G,"1,728","2,938",69.9,65,N
27255,EC,1.7,H,VS2,,"5,896","10,023",67.7,65,N
27256,EC,1.7,G,VS1,,"7,750","13,176",67.9,64,N
27257,EC,1.7,H,SI2,,"5,175","8,798",69.5,66,N
27258,EC,1.7,F,VS1,,"8,784","14,933",69.9,65,N
27259,EC,1.7,H,SI1,,"6,319","10,742",64.4,68,N
27260,EC,1.7,G,VS2,,"7,070","12,019",68.3,63,N
27261,EC,1.7,H,VVS2,,"7,029","11,949",67.9,66,F
27262,EC,1.7,I,VVS1,,"5,695","9,682",67,69,N
27263,EC,1.7,F,VVS2,,"8,000","13,600",67.3,62,N
27264,EC,1.7,G,VS1,,"6,944","11,805",68.7,64,N
27265,EC,1.7,H,SI2,,"6,210","10,557",69.5,66,N
27266,EC,1.7,E,VS1,,"8,448","14,362",68.7,69,N
27267,EC,1.7,H,VS2,,"6,370","10,829",70.5,66,N
27268,EC,1.7,E,VS2,EX,"8,660","14,722",67.7,65,N
27269,EC,1.7,J,VS2,,"3,363","5,717",67.1,70,N
27270,EC,1.7,D,SI1,,"8,480","14,416",64.9,61,F
