,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
74,AS,3.10,H,IF,,"15,810","49,011"
75,AS,3.10,J,VS1,,"8,770","27,188"
76,AS,3.10,J,VVS2,,"10,008","31,025"
77,AS,3.12,J,VVS2,,"8,770","27,361"
78,AS,3.12,D,VS1,,"17,690","55,193"
79,AS,3.14,G,IF,,"16,500","51,810"
80,AS,3.14,D,VVS1,,"21,170","66,474"
81,AS,3.14,F,VVS2,,"23,460","73,664"
82,AS,3.16,I,SI1,,"10,640","33,622"
83,AS,3.16,J,SI1,EX,"7,126","22,520"
84,AS,3.17,I,VS1,,"10,197","32,323"
85,AS,3.18,J,VVS2,,"9,035","28,731"
86,AS,3.19,G,VS1,,"15,750","50,242"
87,AS,3.19,G,IF,,"19,500","62,205"
88,AS,3.20,H,VS1,,"11,000","35,200"
89,AS,3.20,I,VS2,,"8,680","27,776"
90,AS,3.20,I,VS1,,"9,860","31,552"
91,AS,3.20,H,VVS1,,"16,100","51,520"
92,AS,3.21,H,VS1,,"12,000","38,520"
93,AS,3.21,H,VS2,,"10,440","33,512"
94,AS,3.22,I,VS1,,"9,860","31,749"
95,AS,3.23,F,VS2,,"14,625","47,239"
96,AS,3.23,H,VVS2,,"11,000","35,530"
97,AS,3.23,J,VVS2,,"7,600","24,548"
98,AS,3.23,G,VS1,,"11,025","35,611"
99,AS,3.25,G,VVS1,,"10,725","34,856"
100,AS,3.26,J,VVS2,,"9,049","29,500"
101,AS,3.28,J,VS2,EX,"6,234","20,446"
102,AS,3.30,D,VVS2,,"17,200","56,760"
103,AS,3.33,E,IF,,"30,000","99,900"
104,AS,3.39,D,VS2,,"13,500","45,765"
105,AS,3.40,I,VS1,,"9,630","32,744"
106,AS,3.40,H,VVS2,VG,"8,660","29,444"
107,AS,3.40,H,VVS1,,"17,710","60,214"
108,AS,3.41,G,VS1,,"8,095","27,604"
109,AS,3.42,F,SI2,,"12,090","41,348"
110,AS,3.43,E,VVS1,,"16,881","57,901"
111,AS,3.44,H,VVS1,,"11,960","41,142"
112,AS,3.44,I,VS2,,"10,695","36,791"
113,AS,3.46,E,VS2,,"14,700","50,862"
114,AS,3.50,J,VS1,,"8,770","30,697"
115,AS,3.50,H,VVS2,,"11,690","40,915"
116,AS,3.50,H,SI1,,"10,400","36,400"
117,AS,3.51,I,VS2,,"11,315","39,716"
118,AS,3.51,E,VS1,,"19,600","68,796"
119,AS,3.51,H,VS1,,"15,400","54,054"
120,AS,3.52,G,IF,,"24,000","84,480"
121,AS,3.53,I,VVS2,,"11,340","40,030"
122,AS,3.53,G,VVS1,,"14,575","51,450"
123,AS,3.54,G,VS2,,"12,915","45,719"
124,AS,3.54,I,IF,,"12,000","42,480"
125,AS,3.55,G,VS2,,"17,425","61,859"
