,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
1669,MQ,0.21,F,VVS1,,"1,712",360,62,61,N
1670,MQ,0.21,D,VS2,,"1,539",323,63.7,58,N
1671,MQ,0.21,D,VS2,,"1,469",309,60.3,57,N
1672,MQ,0.22,I,VS2,,"1,232",271,56.3,56,F
1673,MQ,0.22,E,VS1,,"1,589",350,59.4,62,F
1674,MQ,0.22,E,VS2,,"1,431",315,60.2,61,N
1675,MQ,0.22,F,VS1,,"1,731",381,66.2,64,N
1676,MQ,0.23,E,VVS1,,"2,046",471,61.3,58,N
1677,MQ,0.23,D,VS2,,"1,465",337,73.2,49,N
1678,MQ,0.23,H,VVS2,,"1,904",438,58,59,F
1679,MQ,0.23,E,SI1,,"1,705",392,64.7,56,N
1680,MQ,0.23,E,SI1,,880,202,65.3,62,N
1681,MQ,0.23,G,SI2,,"1,025",236,59.2,60,N
1682,MQ,0.23,F,SI2,,"1,034",238,65.3,61,F
1683,MQ,0.23,J,SI2,,910,209,69.6,52,F
1684,MQ,0.23,F,SI2,,"1,598",368,63.6,54,N
1685,MQ,0.23,D,SI1,,"1,705",392,60.4,55,F
1686,MQ,0.23,F,SI1,,"1,650",380,61.7,54,N
1687,MQ,0.23,D,VS1,,"1,571",361,63.8,61,N
1688,MQ,0.23,G,VS1,,"1,407",324,56.9,62,N
1689,MQ,0.24,F,SI2,,799,192,62.1,59,N
1690,MQ,0.24,D,SI1,,935,224,62.4,59,N
1691,MQ,0.24,D,SI1,,"1,760",422,65.3,61,N
1692,MQ,0.24,E,SI2,,"1,645",395,59.6,57,N
1693,MQ,0.24,D,SI2,,"1,645",395,56.3,59,N
1694,MQ,0.24,D,VS1,,"1,712",411,59.5,60,N
1695,MQ,0.24,E,VVS1,,"1,751",420,60.1,57,N
1696,MQ,0.24,E,VS2,,"1,347",323,61.2,59,F
1697,MQ,0.25,H,SI1,,873,218,61.2,56,F
1698,MQ,0.25,E,SI1,,880,220,58,56,F
1699,MQ,0.25,D,VVS1,ID,"1,970",492,60.7,60,N
1700,MQ,0.18,D,SI1,,"2,515",453,59.3,60,F
1701,MQ,0.18,F,VS2,,"1,508",271,59.9,58,N
1702,MQ,0.18,E,VVS2,,"1,712",308,58.2,59,N
1703,MQ,0.18,G,VVS2,,"1,512",272,61.7,58,N
1704,MQ,0.18,F,VS2,,"1,566",282,59.8,63,F
1705,MQ,0.18,F,VS2,,"1,276",230,70,55,F
1706,MQ,0.18,F,SI1,,"1,358",244,64.4,56,F
1707,MQ,0.18,F,VVS2,,"1,781",321,64.9,60,N
1708,MQ,0.18,E,SI2,,902,162,65.3,57,N
1709,MQ,0.18,D,VS2,,"1,450",261,62.7,57,F
1710,MQ,0.18,E,SI2,,"1,230",221,62.7,56,N
1711,MQ,0.18,F,SI2,,"1,271",229,61.2,57,F
1712,MQ,0.18,F,SI1,,"1,455",262,65.8,53,N
1713,MQ,0.18,F,VS2,,"1,276",230,56.8,53,N
1714,MQ,0.18,F,SI2,,"1,107",199,61.1,58,N
1715,MQ,0.18,D,VVS1,,"1,531",276,63.9,61,F
1716,MQ,0.18,D,VVS2,,"1,635",294,56.4,63,N
1717,MQ,0.18,D,VS1,,"1,362",245,63.3,50,N
1718,MQ,0.18,D,VS2,,"1,301",234,60.2,67,N
1719,MQ,0.18,D,SI1,,"1,290",232,59.9,58,N
1720,MQ,0.18,E,VVS2,,"1,510",272,63.1,59,N
1721,MQ,0.18,E,VS1,,"1,485",267,69.6,61,N
1722,MQ,0.18,E,VS1,,"1,753",316,63.2,61,N
1723,MQ,0.18,E,VS1,,"1,445",260,56.3,67,N
1724,MQ,0.18,E,VS1,,"1,533",276,62.3,59,N
1725,MQ,0.18,E,VS1,,"1,467",264,59.3,64,N
1726,MQ,0.18,E,VS2,,"1,423",256,61.2,54,N
1727,MQ,0.18,E,VS2,,"1,299",234,64.2,64,N
1728,MQ,0.18,F,VVS2,,"1,523",274,63.8,58,N
1729,MQ,0.18,F,VS2,,"1,313",236,58.6,59,N
1730,MQ,0.18,F,SI2,,"1,066",192,65.4,60,N
1731,MQ,0.19,D,VVS1,,"2,071",393,59.7,61,N
1732,MQ,0.19,F,VS2,,"1,392",264,58.5,57,N
1733,MQ,0.19,E,VS2,,"1,566",298,65.2,59,N
1734,MQ,0.19,E,VS2,,"1,624",309,63,58,N
1735,MQ,0.19,G,VS2,,"1,377",262,65.3,57,F
1736,MQ,0.19,F,VS2,,"1,566",298,65.3,59,F
1737,MQ,0.19,G,VS2,,"1,377",262,59.4,59,N
1738,MQ,0.19,F,SI2,,"1,271",241,67.5,58,N
1739,MQ,0.19,H,VVS2,,"1,028",195,59.1,57,N
1740,MQ,0.19,E,VS2,,"1,392",264,60.3,56,F
1741,MQ,0.19,D,SI2,,"1,230",234,63.2,57,N
1742,MQ,0.19,D,SI2,,"1,230",234,68.1,54,F
1743,MQ,0.19,D,SI1,,"1,261",240,60.6,55,N
1744,MQ,0.19,E,SI2,,"1,066",203,69.3,63,N
1745,MQ,0.19,D,VVS1,,"1,841",350,63.6,58,N
1746,MQ,0.19,D,VVS1,,"1,758",334,62.4,56,N
1747,MQ,0.19,D,VS1,,"1,731",329,60.1,60,N
1748,MQ,0.19,D,VS2,,"1,527",290,58.8,64,N
1749,MQ,0.19,E,VVS1,,"1,701",323,60.5,66,N
1750,MQ,0.19,E,VVS2,,"1,651",314,62.4,55,N
1751,MQ,0.19,E,VS1,,"1,619",308,59.5,56,N
1752,MQ,0.19,E,VS1,,"1,485",282,55.1,59,N
1753,MQ,0.19,E,VS1,,"1,519",289,55.6,61,N
1754,MQ,0.19,E,VS2,,"1,418",269,67.6,58,N
1755,MQ,0.19,E,SI1,,"1,223",232,61.2,61,N
1756,MQ,0.19,F,VS1,,"2,430",462,68.4,58,N
1757,MQ,0.19,F,VS2,,"1,472",280,62.4,61,N
1758,MQ,0.19,G,VS2,,"1,283",244,64.5,59,N
1759,MQ,0.2,D,VVS1,,"2,071",414,58,60,N
1760,MQ,0.2,F,VVS1,,"2,340",468,58.9,58,N
1761,MQ,0.2,F,VVS2,,"1,438",288,69,63,N
1762,MQ,0.2,G,VVS2,,"1,452",290,60.5,59,F
1763,MQ,0.2,F,VS2,,"1,500",300,66.2,65,N
1764,MQ,0.2,D,VS1,,"1,623",325,60.9,63,N
1765,MQ,0.2,E,VS2,,"1,392",278,64.8,64,N
1766,MQ,0.2,F,VS2,,"1,230",246,58.7,57,F
1767,MQ,0.2,G,VS2,,"1,255",251,58.2,55,N
1768,MQ,0.21,L,VS1,,"1,657",348,63.8,57,N
1769,MQ,0.21,F,VVS1,,"1,712",360,62,61,N
1770,MQ,0.21,D,VS2,,"1,539",323,63.7,58,N
1771,MQ,0.21,D,VS2,,"1,469",309,60.3,57,N
1772,MQ,0.22,I,VS2,,"1,232",271,56.3,56,F
1773,MQ,0.22,E,VS1,,"1,589",350,59.4,62,F
1774,MQ,0.22,E,VS2,,"1,431",315,60.2,61,N
1775,MQ,0.22,F,VS1,,"1,731",381,66.2,64,N
1776,MQ,0.23,E,VVS1,,"2,046",471,61.3,58,N
1777,MQ,0.23,D,VS2,,"1,465",337,73.2,49,N
1778,MQ,0.23,H,VVS2,,"1,904",438,58,59,F
1779,MQ,0.23,E,SI1,,"1,705",392,64.7,56,N
1780,MQ,0.23,E,SI1,,880,202,65.3,62,N
1781,MQ,0.23,G,SI2,,"1,025",236,59.2,60,N
1782,MQ,0.23,F,SI2,,"1,034",238,65.3,61,F
1783,MQ,0.23,J,SI2,,910,209,69.6,52,F
1784,MQ,0.23,F,SI2,,"1,598",368,63.6,54,N
1785,MQ,0.23,D,SI1,,"1,705",392,60.4,55,F
1786,MQ,0.23,F,SI1,,"1,650",380,61.7,54,N
1787,MQ,0.23,D,VS1,,"1,571",361,63.8,61,N
1788,MQ,0.23,G,VS1,,"1,407",324,56.9,62,N
1789,MQ,0.24,F,SI2,,799,192,62.1,59,N
1790,MQ,0.24,D,SI1,,935,224,62.4,59,N
1791,MQ,0.24,D,SI1,,"1,760",422,65.3,61,N
1792,MQ,0.24,E,SI2,,"1,645",395,59.6,57,N
1793,MQ,0.24,D,SI2,,"1,645",395,56.3,59,N
1794,MQ,0.24,D,VS1,,"1,712",411,59.5,60,N
1795,MQ,0.24,E,VVS1,,"1,751",420,60.1,57,N
1796,MQ,0.24,E,VS2,,"1,347",323,61.2,59,F
1797,MQ,0.25,H,SI1,,873,218,61.2,56,F
1798,MQ,0.25,E,SI1,,880,220,58,56,F
1799,MQ,0.25,D,VVS1,ID,"1,970",492,60.7,60,N
1800,MQ,0.18,D,SI1,,"2,515",453,59.3,60,F
1801,MQ,0.18,F,VS2,,"1,508",271,59.9,58,N
1802,MQ,0.18,E,VVS2,,"1,712",308,58.2,59,N
1803,MQ,0.18,G,VVS2,,"1,512",272,61.7,58,N
1804,MQ,0.18,F,VS2,,"1,566",282,59.8,63,F
1805,MQ,0.18,F,VS2,,"1,276",230,70,55,F
1806,MQ,0.18,F,SI1,,"1,358",244,64.4,56,F
1807,MQ,0.18,F,VVS2,,"1,781",321,64.9,60,N
1808,MQ,0.18,E,SI2,,902,162,65.3,57,N
1809,MQ,0.18,D,VS2,,"1,450",261,62.7,57,F
1810,MQ,0.18,E,SI2,,"1,230",221,62.7,56,N
1811,MQ,0.18,F,SI2,,"1,271",229,61.2,57,F
1812,MQ,0.18,F,SI1,,"1,455",262,65.8,53,N
1813,MQ,0.18,F,VS2,,"1,276",230,56.8,53,N
1814,MQ,0.18,F,SI2,,"1,107",199,61.1,58,N
1815,MQ,0.18,D,VVS1,,"1,531",276,63.9,61,F
1816,MQ,0.18,D,VVS2,,"1,635",294,56.4,63,N
1817,MQ,0.18,D,VS1,,"1,362",245,63.3,50,N
1818,MQ,0.18,D,VS2,,"1,301",234,60.2,67,N
1819,MQ,0.18,D,SI1,,"1,290",232,59.9,58,N
1820,MQ,0.18,E,VVS2,,"1,510",272,63.1,59,N
1821,MQ,0.18,E,VS1,,"1,485",267,69.6,61,N
1822,MQ,0.18,E,VS1,,"1,753",316,63.2,61,N
1823,MQ,0.18,E,VS1,,"1,445",260,56.3,67,N
1824,MQ,0.18,E,VS1,,"1,533",276,62.3,59,N
1825,MQ,0.18,E,VS1,,"1,467",264,59.3,64,N
1826,MQ,0.18,E,VS2,,"1,423",256,61.2,54,N
1827,MQ,0.18,E,VS2,,"1,299",234,64.2,64,N
1828,MQ,0.18,F,VVS2,,"1,523",274,63.8,58,N
1829,MQ,0.18,F,VS2,,"1,313",236,58.6,59,N
1830,MQ,0.18,F,SI2,,"1,066",192,65.4,60,N
1831,MQ,0.19,D,VVS1,,"2,071",393,59.7,61,N
1832,MQ,0.19,F,VS2,,"1,392",264,58.5,57,N
1833,MQ,0.19,E,VS2,,"1,566",298,65.2,59,N
1834,MQ,0.19,E,VS2,,"1,624",309,63,58,N
1835,MQ,0.19,G,VS2,,"1,377",262,65.3,57,F
1836,MQ,0.19,F,VS2,,"1,566",298,65.3,59,F
1837,MQ,0.19,G,VS2,,"1,377",262,59.4,59,N
1838,MQ,0.19,F,SI2,,"1,271",241,67.5,58,N
1839,MQ,0.19,H,VVS2,,"1,028",195,59.1,57,N
1840,MQ,0.19,E,VS2,,"1,392",264,60.3,56,F
1841,MQ,0.19,D,SI2,,"1,230",234,63.2,57,N
1842,MQ,0.19,D,SI2,,"1,230",234,68.1,54,F
1843,MQ,0.19,D,SI1,,"1,261",240,60.6,55,N
1844,MQ,0.19,E,SI2,,"1,066",203,69.3,63,N
1845,MQ,0.19,D,VVS1,,"1,841",350,63.6,58,N
1846,MQ,0.19,D,VVS1,,"1,758",334,62.4,56,N
1847,MQ,0.19,D,VS1,,"1,731",329,60.1,60,N
1848,MQ,0.19,D,VS2,,"1,527",290,58.8,64,N
1849,MQ,0.19,E,VVS1,,"1,701",323,60.5,66,N
1850,MQ,0.19,E,VVS2,,"1,651",314,62.4,55,N
1851,MQ,0.19,E,VS1,,"1,619",308,59.5,56,N
1852,MQ,0.19,E,VS1,,"1,485",282,55.1,59,N
1853,MQ,0.19,E,VS1,,"1,519",289,55.6,61,N
1854,MQ,0.19,E,VS2,,"1,418",269,67.6,58,N
1855,MQ,0.19,E,SI1,,"1,223",232,61.2,61,N
1856,MQ,0.19,F,VS1,,"2,430",462,68.4,58,N
1857,MQ,0.19,F,VS2,,"1,472",280,62.4,61,N
1858,MQ,0.19,G,VS2,,"1,283",244,64.5,59,N
1859,MQ,0.2,D,VVS1,,"2,071",414,58,60,N
1860,MQ,0.2,F,VVS1,,"2,340",468,58.9,58,N
1861,MQ,0.2,F,VVS2,,"1,438",288,69,63,N
1862,MQ,0.2,G,VVS2,,"1,452",290,60.5,59,F
1863,MQ,0.2,F,VS2,,"1,500",300,66.2,65,N
1864,MQ,0.2,D,VS1,,"1,623",325,60.9,63,N
1865,MQ,0.2,E,VS2,,"1,392",278,64.8,64,N
1866,MQ,0.2,F,VS2,,"1,230",246,58.7,57,F
1867,MQ,0.2,G,VS2,,"1,255",251,58.2,55,N
1868,MQ,0.21,L,VS1,,"1,657",348,63.8,57,N
1869,MQ,0.21,F,VVS1,,"1,712",360,62,61,N
1870,MQ,0.21,D,VS2,,"1,539",323,63.7,58,N
1871,MQ,0.21,D,VS2,,"1,469",309,60.3,57,N
1872,MQ,0.22,I,VS2,,"1,232",271,56.3,56,F
1873,MQ,0.22,E,VS1,,"1,589",350,59.4,62,F
1874,MQ,0.22,E,VS2,,"1,431",315,60.2,61,N
1875,MQ,0.22,F,VS1,,"1,731",381,66.2,64,N
1876,MQ,0.23,E,VVS1,,"2,046",471,61.3,58,N
1877,MQ,0.23,D,VS2,,"1,465",337,73.2,49,N
1878,MQ,0.23,H,VVS2,,"1,904",438,58,59,F
1879,MQ,0.23,E,SI1,,"1,705",392,64.7,56,N
1880,MQ,0.23,E,SI1,,880,202,65.3,62,N
1881,MQ,0.23,G,SI2,,"1,025",236,59.2,60,N
1882,MQ,0.23,F,SI2,,"1,034",238,65.3,61,F
1883,MQ,0.23,J,SI2,,910,209,69.6,52,F
1884,MQ,0.23,F,SI2,,"1,598",368,63.6,54,N
1885,MQ,0.23,D,SI1,,"1,705",392,60.4,55,F
1886,MQ,0.23,F,SI1,,"1,650",380,61.7,54,N
1887,MQ,0.23,D,VS1,,"1,571",361,63.8,61,N
1888,MQ,0.23,G,VS1,,"1,407",324,56.9,62,N
1889,MQ,0.24,F,SI2,,799,192,62.1,59,N
1890,MQ,0.24,D,SI1,,935,224,62.4,59,N
1891,MQ,0.24,D,SI1,,"1,760",422,65.3,61,N
1892,MQ,0.24,E,SI2,,"1,645",395,59.6,57,N
1893,MQ,0.24,D,SI2,,"1,645",395,56.3,59,N
1894,MQ,0.24,D,VS1,,"1,712",411,59.5,60,N
1895,MQ,0.24,E,VVS1,,"1,751",420,60.1,57,N
1896,MQ,0.24,E,VS2,,"1,347",323,61.2,59,F
1897,MQ,0.25,H,SI1,,873,218,61.2,56,F
1898,MQ,0.25,E,SI1,,880,220,58,56,F
1899,MQ,0.25,D,VVS1,ID,"1,970",492,60.7,60,N
1900,MQ,0.18,D,SI1,,"2,515",453,59.3,60,F
1901,MQ,0.18,F,VS2,,"1,508",271,59.9,58,N
1902,MQ,0.18,E,VVS2,,"1,712",308,58.2,59,N
1903,MQ,0.18,G,VVS2,,"1,512",272,61.7,58,N
1904,MQ,0.18,F,VS2,,"1,566",282,59.8,63,F
1905,MQ,0.18,F,VS2,,"1,276",230,70,55,F
1906,MQ,0.18,F,SI1,,"1,358",244,64.4,56,F
1907,MQ,0.18,F,VVS2,,"1,781",321,64.9,60,N
1908,MQ,0.18,E,SI2,,902,162,65.3,57,N
1909,MQ,0.18,D,VS2,,"1,450",261,62.7,57,F
1910,MQ,0.18,E,SI2,,"1,230",221,62.7,56,N
1911,MQ,0.18,F,SI2,,"1,271",229,61.2,57,F
1912,MQ,0.18,F,SI1,,"1,455",262,65.8,53,N
1913,MQ,0.18,F,VS2,,"1,276",230,56.8,53,N
1914,MQ,0.18,F,SI2,,"1,107",199,61.1,58,N
1915,MQ,0.18,D,VVS1,,"1,531",276,63.9,61,F
1916,MQ,0.18,D,VVS2,,"1,635",294,56.4,63,N
1917,MQ,0.18,D,VS1,,"1,362",245,63.3,50,N
1918,MQ,0.18,D,VS2,,"1,301",234,60.2,67,N
1919,MQ,0.18,D,SI1,,"1,290",232,59.9,58,N
1920,MQ,0.18,E,VVS2,,"1,510",272,63.1,59,N
1921,MQ,0.18,E,VS1,,"1,485",267,69.6,61,N
1922,MQ,0.18,E,VS1,,"1,753",316,63.2,61,N
1923,MQ,0.18,E,VS1,,"1,445",260,56.3,67,N
1924,MQ,0.18,E,VS1,,"1,533",276,62.3,59,N
1925,MQ,0.18,E,VS1,,"1,467",264,59.3,64,N
1926,MQ,0.18,E,VS2,,"1,423",256,61.2,54,N
1927,MQ,0.18,E,VS2,,"1,299",234,64.2,64,N
1928,MQ,0.18,F,VVS2,,"1,523",274,63.8,58,N
1929,MQ,0.18,F,VS2,,"1,313",236,58.6,59,N
1930,MQ,0.18,F,SI2,,"1,066",192,65.4,60,N
1931,MQ,0.19,D,VVS1,,"2,071",393,59.7,61,N
1932,MQ,0.19,F,VS2,,"1,392",264,58.5,57,N
1933,MQ,0.19,E,VS2,,"1,566",298,65.2,59,N
1934,MQ,0.19,E,VS2,,"1,624",309,63,58,N
1935,MQ,0.19,G,VS2,,"1,377",262,65.3,57,F
1936,MQ,0.19,F,VS2,,"1,566",298,65.3,59,F
1937,MQ,0.19,G,VS2,,"1,377",262,59.4,59,N
1938,MQ,0.19,F,SI2,,"1,271",241,67.5,58,N
1939,MQ,0.19,H,VVS2,,"1,028",195,59.1,57,N
1940,MQ,0.19,E,VS2,,"1,392",264,60.3,56,F
1941,MQ,0.19,D,SI2,,"1,230",234,63.2,57,N
1942,MQ,0.19,D,SI2,,"1,230",234,68.1,54,F
1943,MQ,0.19,D,SI1,,"1,261",240,60.6,55,N
1944,MQ,0.19,E,SI2,,"1,066",203,69.3,63,N
1945,MQ,0.19,D,VVS1,,"1,841",350,63.6,58,N
1946,MQ,0.19,D,VVS1,,"1,758",334,62.4,56,N
1947,MQ,0.19,D,VS1,,"1,731",329,60.1,60,N
1948,MQ,0.19,D,VS2,,"1,527",290,58.8,64,N
1949,MQ,0.19,E,VVS1,,"1,701",323,60.5,66,N
1950,MQ,0.19,E,VVS2,,"1,651",314,62.4,55,N
1951,MQ,0.19,E,VS1,,"1,619",308,59.5,56,N
1952,MQ,0.19,E,VS1,,"1,485",282,55.1,59,N
1953,MQ,0.19,E,VS1,,"1,519",289,55.6,61,N
1954,MQ,0.19,E,VS2,,"1,418",269,67.6,58,N
1955,MQ,0.19,E,SI1,,"1,223",232,61.2,61,N
1956,MQ,0.19,F,VS1,,"2,430",462,68.4,58,N
1957,MQ,0.19,F,VS2,,"1,472",280,62.4,61,N
1958,MQ,0.19,G,VS2,,"1,283",244,64.5,59,N
1959,MQ,0.2,D,VVS1,,"2,071",414,58,60,N
1960,MQ,0.2,F,VVS1,,"2,340",468,58.9,58,N
1961,MQ,0.2,F,VVS2,,"1,438",288,69,63,N
1962,MQ,0.2,G,VVS2,,"1,452",290,60.5,59,F
1963,MQ,0.2,F,VS2,,"1,500",300,66.2,65,N
1964,MQ,0.2,D,VS1,,"1,623",325,60.9,63,N
1965,MQ,0.2,E,VS2,,"1,392",278,64.8,64,N
1966,MQ,0.2,F,VS2,,"1,230",246,58.7,57,F
1967,MQ,0.2,G,VS2,,"1,255",251,58.2,55,N
1968,MQ,0.21,L,VS1,,"1,657",348,63.8,57,N
1969,MQ,0.21,F,VVS1,,"1,712",360,62,61,N
1970,MQ,0.21,D,VS2,,"1,539",323,63.7,58,N
1971,MQ,0.21,D,VS2,,"1,469",309,60.3,57,N
1972,MQ,0.22,I,VS2,,"1,232",271,56.3,56,F
1973,MQ,0.22,E,VS1,,"1,589",350,59.4,62,F
1974,MQ,0.22,E,VS2,,"1,431",315,60.2,61,N
1975,MQ,0.22,F,VS1,,"1,731",381,66.2,64,N
1976,MQ,0.23,E,VVS1,,"2,046",471,61.3,58,N
1977,MQ,0.23,D,VS2,,"1,465",337,73.2,49,N
1978,MQ,0.23,H,VVS2,,"1,904",438,58,59,F
1979,MQ,0.23,E,SI1,,"1,705",392,64.7,56,N
1980,MQ,0.23,E,SI1,,880,202,65.3,62,N
1981,MQ,0.23,G,SI2,,"1,025",236,59.2,60,N
1982,MQ,0.23,F,SI2,,"1,034",238,65.3,61,F
1983,MQ,0.23,J,SI2,,910,209,69.6,52,F
1984,MQ,0.23,F,SI2,,"1,598",368,63.6,54,N
1985,MQ,0.23,D,SI1,,"1,705",392,60.4,55,F
1986,MQ,0.23,F,SI1,,"1,650",380,61.7,54,N
1987,MQ,0.23,D,VS1,,"1,571",361,63.8,61,N
1988,MQ,0.23,G,VS1,,"1,407",324,56.9,62,N
1989,MQ,0.24,F,SI2,,799,192,62.1,59,N
1990,MQ,0.24,D,SI1,,935,224,62.4,59,N
1991,MQ,0.24,D,SI1,,"1,760",422,65.3,61,N
1992,MQ,0.24,E,SI2,,"1,645",395,59.6,57,N
1993,MQ,0.24,D,SI2,,"1,645",395,56.3,59,N
1994,MQ,0.24,D,VS1,,"1,712",411,59.5,60,N
1995,MQ,0.24,E,VVS1,,"1,751",420,60.1,57,N
1996,MQ,0.24,E,VS2,,"1,347",323,61.2,59,F
1997,MQ,0.25,H,SI1,,873,218,61.2,56,F
1998,MQ,0.25,E,SI1,,880,220,58,56,F
1999,MQ,0.25,D,VVS1,ID,"1,970",492,60.7,60,N
2000,MQ,0.18,D,SI1,,"2,515",453,59.3,60,F
2001,MQ,0.18,F,VS2,,"1,508",271,59.9,58,N
2002,MQ,0.18,E,VVS2,,"1,712",308,58.2,59,N
2003,MQ,0.18,G,VVS2,,"1,512",272,61.7,58,N
2004,MQ,0.18,F,VS2,,"1,566",282,59.8,63,F
2005,MQ,0.18,F,VS2,,"1,276",230,70,55,F
2006,MQ,0.18,F,SI1,,"1,358",244,64.4,56,F
2007,MQ,0.18,F,VVS2,,"1,781",321,64.9,60,N
2008,MQ,0.18,E,SI2,,902,162,65.3,57,N
2009,MQ,0.18,D,VS2,,"1,450",261,62.7,57,F
2010,MQ,0.18,E,SI2,,"1,230",221,62.7,56,N
2011,MQ,0.18,F,SI2,,"1,271",229,61.2,57,F
2012,MQ,0.18,F,SI1,,"1,455",262,65.8,53,N
2013,MQ,0.18,F,VS2,,"1,276",230,56.8,53,N
2014,MQ,0.18,F,SI2,,"1,107",199,61.1,58,N
2015,MQ,0.18,D,VVS1,,"1,531",276,63.9,61,F
2016,MQ,0.18,D,VVS2,,"1,635",294,56.4,63,N
2017,MQ,0.18,D,VS1,,"1,362",245,63.3,50,N
2018,MQ,0.18,D,VS2,,"1,301",234,60.2,67,N
2019,MQ,0.18,D,SI1,,"1,290",232,59.9,58,N
2020,MQ,0.18,E,VVS2,,"1,510",272,63.1,59,N
2021,MQ,0.18,E,VS1,,"1,485",267,69.6,61,N
2022,MQ,0.18,E,VS1,,"1,753",316,63.2,61,N
2023,MQ,0.18,E,VS1,,"1,445",260,56.3,67,N
2024,MQ,0.18,E,VS1,,"1,533",276,62.3,59,N
2025,MQ,0.18,E,VS1,,"1,467",264,59.3,64,N
2026,MQ,0.18,E,VS2,,"1,423",256,61.2,54,N
2027,MQ,0.18,E,VS2,,"1,299",234,64.2,64,N
2028,MQ,0.18,F,VVS2,,"1,523",274,63.8,58,N
2029,MQ,0.18,F,VS2,,"1,313",236,58.6,59,N
2030,MQ,0.18,F,SI2,,"1,066",192,65.4,60,N
2031,MQ,0.19,D,VVS1,,"2,071",393,59.7,61,N
2032,MQ,0.19,F,VS2,,"1,392",264,58.5,57,N
2033,MQ,0.19,E,VS2,,"1,566",298,65.2,59,N
2034,MQ,0.19,E,VS2,,"1,624",309,63,58,N
2035,MQ,0.19,G,VS2,,"1,377",262,65.3,57,F
2036,MQ,0.19,F,VS2,,"1,566",298,65.3,59,F
2037,MQ,0.19,G,VS2,,"1,377",262,59.4,59,N
2038,MQ,0.19,F,SI2,,"1,271",241,67.5,58,N
2039,MQ,0.19,H,VVS2,,"1,028",195,59.1,57,N
2040,MQ,0.19,E,VS2,,"1,392",264,60.3,56,F
2041,MQ,0.19,D,SI2,,"1,230",234,63.2,57,N
2042,MQ,0.19,D,SI2,,"1,230",234,68.1,54,F
2043,MQ,0.19,D,SI1,,"1,261",240,60.6,55,N
2044,MQ,0.19,E,SI2,,"1,066",203,69.3,63,N
2045,MQ,0.19,D,VVS1,,"1,841",350,63.6,58,N
2046,MQ,0.19,D,VVS1,,"1,758",334,62.4,56,N
2047,MQ,0.19,D,VS1,,"1,731",329,60.1,60,N
2048,MQ,0.19,D,VS2,,"1,527",290,58.8,64,N
2049,MQ,0.19,E,VVS1,,"1,701",323,60.5,66,N
2050,MQ,0.19,E,VVS2,,"1,651",314,62.4,55,N
2051,MQ,0.19,E,VS1,,"1,619",308,59.5,56,N
2052,MQ,0.19,E,VS1,,"1,485",282,55.1,59,N
2053,MQ,0.19,E,VS1,,"1,519",289,55.6,61,N
2054,MQ,0.19,E,VS2,,"1,418",269,67.6,58,N
2055,MQ,0.19,E,SI1,,"1,223",232,61.2,61,N
2056,MQ,0.19,F,VS1,,"2,430",462,68.4,58,N
2057,MQ,0.19,F,VS2,,"1,472",280,62.4,61,N
2058,MQ,0.19,G,VS2,,"1,283",244,64.5,59,N
2059,MQ,0.2,D,VVS1,,"2,071",414,58,60,N
2060,MQ,0.2,F,VVS1,,"2,340",468,58.9,58,N
2061,MQ,0.2,F,VVS2,,"1,438",288,69,63,N
2062,MQ,0.2,G,VVS2,,"1,452",290,60.5,59,F
2063,MQ,0.2,F,VS2,,"1,500",300,66.2,65,N
2064,MQ,0.2,D,VS1,,"1,623",325,60.9,63,N
2065,MQ,0.2,E,VS2,,"1,392",278,64.8,64,N
2066,MQ,0.2,F,VS2,,"1,230",246,58.7,57,F
2067,MQ,0.2,G,VS2,,"1,255",251,58.2,55,N
2068,MQ,0.21,L,VS1,,"1,657",348,63.8,57,N
2069,MQ,0.21,F,VVS1,,"1,712",360,62,61,N
2070,MQ,0.21,D,VS2,,"1,539",323,63.7,58,N
2071,MQ,0.21,D,VS2,,"1,469",309,60.3,57,N
2072,MQ,0.22,I,VS2,,"1,232",271,56.3,56,F
2073,MQ,0.22,E,VS1,,"1,589",350,59.4,62,F
2074,MQ,0.22,E,VS2,,"1,431",315,60.2,61,N
2075,MQ,0.22,F,VS1,,"1,731",381,66.2,64,N
2076,MQ,0.23,E,VVS1,,"2,046",471,61.3,58,N
2077,MQ,0.23,D,VS2,,"1,465",337,73.2,49,N
2078,MQ,0.23,H,VVS2,,"1,904",438,58,59,F
2079,MQ,0.23,E,SI1,,"1,705",392,64.7,56,N
2080,MQ,0.23,E,SI1,,880,202,65.3,62,N
2081,MQ,0.23,G,SI2,,"1,025",236,59.2,60,N
2082,MQ,0.23,F,SI2,,"1,034",238,65.3,61,F
2083,MQ,0.23,J,SI2,,910,209,69.6,52,F
2084,MQ,0.23,F,SI2,,"1,598",368,63.6,54,N
2085,MQ,0.23,D,SI1,,"1,705",392,60.4,55,F
2086,MQ,0.23,F,SI1,,"1,650",380,61.7,54,N
2087,MQ,0.23,D,VS1,,"1,571",361,63.8,61,N
2088,MQ,0.23,G,VS1,,"1,407",324,56.9,62,N
2089,MQ,0.24,F,SI2,,799,192,62.1,59,N
2090,MQ,0.24,D,SI1,,935,224,62.4,59,N
2091,MQ,0.24,D,SI1,,"1,760",422,65.3,61,N
2092,MQ,0.24,E,SI2,,"1,645",395,59.6,57,N
