,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
17083,OV,0.7,I,SI1,VG,"1,716","1,201",64,61,N
17084,OV,0.7,G,SI1,G,"2,144","1,501",65.7,63,N
17085,OV,0.7,F,SI1,G,"2,142","1,499",65.9,63,N
17086,OV,0.7,G,SI1,G,"2,048","1,434",65.5,62,N
17087,OV,0.7,F,SI2,G,"1,736","1,215",65.9,55,N
17088,OV,0.7,I,VS2,EX,"2,146","1,502",62,59,N
17089,OV,0.7,K,VVS1,VG,"1,944","1,361",62.8,60,N
17090,OV,0.7,J,VVS2,G,"2,016","1,411",63.3,57,N
17091,OV,0.7,I,VVS2,G,"2,278","1,595",59.9,62,N
17092,OV,0.7,H,VS2,VG,"2,516","1,761",60.3,62,N
17093,OV,0.7,E,VVS1,,"4,028","2,820",65.2,61,N
17094,OV,0.7,F,VS2,,"2,870","2,009",65.2,60,N
17095,OV,0.7,G,SI1,,"2,304","1,613",62.2,60,N
17096,OV,0.7,D,SI2,,"2,144","1,501",64.8,59,N
17097,OV,0.7,D,SI1,,"2,394","1,676",68.5,59,N
17098,OV,0.7,E,SI1,,"2,232","1,562",63.7,61,N
17099,OV,0.7,H,VS2,,"2,380","1,666",65.2,60,N
17100,OV,0.7,K,SI2,VG,"1,278",895,62.8,58,N
17101,OV,0.7,F,VS2,,"3,034","2,124",60.1,59,N
17102,OV,0.7,E,VVS1,,"3,816","2,671",64.9,62,N
17103,OV,0.7,F,SI1,,"2,244","1,571",64.7,58,N
17104,OV,0.7,F,VS1,G,"3,060","2,142",66.5,63,N
17105,OV,0.7,F,SI1,VG,"2,346","1,642",64.9,60,N
17106,OV,0.7,I,SI1,G,"1,794","1,256",65.8,61,N
17107,OV,0.7,I,VS1,VG,"2,325","1,628",63.3,60,N
17108,OV,0.7,J,VS1,EX,"1,950","1,365",61.7,60,N
17109,OV,0.7,E,VVS2,,"3,550","2,485",60.3,59,N
17110,OV,0.7,G,VVS1,,"3,478","2,435",62.9,64,N
17111,OV,0.7,H,VVS1,,"3,311","2,318",61.1,54,N
17112,OV,0.7,D,SI1,,"2,584","1,809",63.4,62,N
17113,OV,0.7,E,VVS2,,"3,550","2,485",64.4,59,N
17114,OV,0.7,D,SI1,,"2,546","1,782",64.4,59,N
17115,OV,0.7,F,VS2,,"2,952","2,066",63.5,63,N
17116,OV,0.7,D,VS1,,"3,430","2,401",60.3,62,N
17117,OV,0.7,H,VVS2,,"3,116","2,181",64.9,61,N
17118,OV,0.7,E,VS2,,"2,967","2,077",65.4,58,N
17119,OV,0.7,J,SI1,,"1,804","1,263",60.9,57,N
17120,OV,0.7,D,SI1,,"2,470","1,729",62.4,55,N
17121,OV,0.7,D,SI1,,"2,660","1,862",63.7,62,N
17122,OV,0.7,G,VS1,,"3,024","2,117",62.7,63,N
17123,OV,0.7,D,VS1,,"3,479","2,435",63.5,64,N
17124,OV,0.7,D,SI1,,"2,394","1,676",64.8,61,N
17125,OV,0.7,G,SI1,,"2,176","1,523",64.8,62,N
17126,OV,0.7,I,VVS2,,"2,584","1,809",62.4,60,N
17127,OV,0.7,D,VS2,,"2,745","1,922",64.1,60,N
17128,OV,0.7,G,VS1,,"3,192","2,234",63.4,62,N
17129,OV,0.7,G,VVS1,,"3,525","2,468",64.3,59,N
17130,OV,0.7,I,SI1,,"2,028","1,420",62.3,58,N
17131,OV,0.7,D,VVS2,,"3,922","2,745",65.1,60,N
17132,OV,0.7,G,VVS2,,"3,465","2,426",60.9,59,N
17133,OV,0.7,F,VS1,,"3,465","2,426",58.3,59,N
17134,OV,0.7,D,VVS2,,"3,922","2,745",63.3,60,N
17135,OV,0.7,I,VVS1,,"2,700","1,890",57.9,64,N
17136,OV,0.7,F,VVS2,,"3,744","2,621",60.7,60,N
17137,OV,0.7,F,VVS2,,"3,696","2,587",64.8,59,N
17138,OV,0.7,F,VVS1,,"3,700","2,590",64.3,59,N
17139,OV,0.7,G,VVS1,,"3,760","2,632",63,59,N
17140,OV,0.7,H,VS2,,"2,448","1,714",63,61,N
17141,OV,0.7,E,VS1,,"3,807","2,665",63.5,59,N
17142,OV,0.7,G,SI1,,"2,272","1,590",63.5,62,N
17143,OV,0.7,E,VS2,,"3,010","2,107",57.1,63,N
17144,OV,0.7,H,VS1,,"3,002","2,101",61.6,58,N
17145,OV,0.7,D,VVS2,,"4,028","2,820",63.2,56,N
17146,OV,0.7,F,VS1,,"3,375","2,362",59.8,60,N
17147,OV,0.7,E,SI1,,"2,448","1,714",59.3,61,N
17148,OV,0.7,E,VVS1,,"3,922","2,745",59.5,64,N
17149,OV,0.7,J,VS2,,"1,896","1,327",57.9,66,N
17150,OV,0.7,I,VVS1,,"2,700","1,890",67.4,63,N
17151,OV,0.7,G,SI2,G,"1,508","1,056",65,60,N
17152,OV,0.7,D,SI1,,"2,394","1,676",63.4,67,N
17153,OV,0.7,H,VS1,,"2,774","1,942",64.8,62,N
17154,OV,0.7,M,VS1,,"1,424",997,65.9,61,N
17155,OV,0.7,H,SI1,,"2,001","1,401",64.2,64,N
17156,OV,0.7,F,SI1,,"2,346","1,642",56.1,65,N
17157,OV,0.7,H,SI1,G,"1,885","1,320",67.1,62,N
17158,OV,0.7,D,SI2,,"2,368","1,658",67.2,59,N
17159,OV,0.7,H,VVS2,,"3,239","2,267",62.7,60,N
17160,OV,0.7,E,SI1,G,"2,052","1,436",52.4,66,N
17161,OV,0.7,D,SI1,,"2,812","1,968",63.2,64,N
17162,OV,0.7,J,VVS2,,"2,240","1,568",66.8,61,N
17163,OV,0.7,D,VS2,EX,"2,970","2,079",65.2,63,N
17164,OV,0.7,F,SI1,VG,"2,244","1,571",62,63,N
17165,OV,0.7,D,VS2,,"3,060","2,142",65.1,58,N
17166,OV,0.7,D,SI2,EX,"2,176","1,523",61.8,59,N
17167,OV,0.7,F,SI1,G,"2,108","1,476",55.3,65,N
17168,OV,0.7,H,SI1,,"2,900","2,030",65.8,55,N
17169,OV,0.7,G,VS2,,"2,964","2,075",60.9,62,N
17170,OV,0.7,I,SI1,,"1,846","1,292",64.9,60,N
17171,OV,0.7,H,VS1,,"2,888","2,022",63.4,61,N
17172,OV,0.7,H,VS1,,"2,964","2,075",62.8,62,N
17173,OV,0.7,H,VS1,,"2,850","1,995",61.3,62,N
17174,OV,0.7,G,SI1,,"2,304","1,613",63.4,60,N
17175,OV,0.7,H,VS1,,"2,850","1,995",63.5,60,N
17176,OV,0.7,F,VS1,,"3,285","2,300",64.8,63,N
17177,OV,0.7,J,SI2,,"1,560","1,092",63.5,56,N
17178,OV,0.7,G,SI1,,"2,304","1,613",64.4,60,N
17179,OV,0.7,F,VS2,,"2,993","2,095",58.1,54,N
17180,OV,0.7,J,VVS2,,"2,016","1,411",65.3,61,N
17181,OV,0.7,F,SI2,,"2,044","1,431",64.5,65,N
17182,OV,0.7,D,SI2,,"2,080","1,456",66.2,65,N
17183,OV,0.7,J,IF,,"2,280","1,596",64.8,60,N
17184,OV,0.7,I,VVS2,,"2,652","1,856",63.8,59,N
17185,OV,0.7,D,SI1,,"2,698","1,889",64.8,61,N
17186,OV,0.7,K,VS1,,"1,659","1,161",65.4,63,N
17187,OV,0.7,G,VS2,,"2,926","2,048",63.3,61,N
17188,OV,0.7,D,VVS2,,"3,763","2,634",62.7,60,N
17189,OV,0.7,D,VS1,,"3,185","2,230",54.3,64,N
17190,OV,0.7,F,SI1,G,"2,210","1,547",58.1,61,N
17191,OV,0.7,G,SI2,,"2,236","1,565",68.1,56,N
17192,OV,0.7,I,VVS2,,"2,550","1,785",63.4,62,N
17193,OV,0.7,G,VVS1,,"3,196","2,237",55.3,64,N
17194,OV,0.7,G,VVS1,,"3,149","2,204",63.5,57,N
17195,OV,0.7,G,IF,EX,"3,500","2,450",64,57,N
17196,OV,0.7,D,SI2,,"1,952","1,366",64.1,57,N
17197,OV,0.7,E,SI1,,"2,484","1,739",62.1,62,N
17198,OV,0.7,E,SI1,,"2,772","1,940",59.6,62,N
17199,OV,0.7,I,VVS2,,"2,550","1,785",65.1,58,N
17200,OV,0.7,I,VS1,,"2,294","1,606",63.7,63,N
17201,OV,0.7,F,SI2,,"2,016","1,411",55.4,59,N
17202,OV,0.7,I,VS2,,"2,378","1,665",63.5,57,N
17203,OV,0.7,F,VS2,,"3,157","2,210",58.1,62,N
17204,OV,0.7,F,VS2,,"2,911","2,038",56.9,56,N
17205,OV,0.7,E,SI1,,"2,448","1,714",62.5,62,N
17206,OV,0.7,J,VS1,,"2,184","1,529",62.9,62,N
17207,OV,0.7,E,VS2,,"2,795","1,956",65,64,N
17208,OV,0.7,E,SI2,,"2,130","1,491",64.2,61,N
17209,OV,0.7,G,VS2,,"2,622","1,835",60.6,63,N
17210,OV,0.7,J,VVS2,,"2,044","1,431",64.5,62,N
17211,OV,0.7,J,VVS2,,"2,296","1,607",63.8,59,N
17212,OV,0.7,I,SI2,,"1,694","1,186",63.2,58,N
17213,OV,0.7,I,VS2,,"2,175","1,522",63.6,61,N
17214,OV,0.7,D,VS1,,"3,430","2,401",64.7,60,N
17215,OV,0.7,D,VS1,,"3,528","2,470",63.3,62,N
17216,OV,0.7,D,VS2,,"3,330","2,331",62.7,60,N
17217,OV,0.7,E,SI2,,"2,220","1,554",59.9,62,N
17218,OV,0.7,D,SI1,,"2,774","1,942",61.9,55,N
17219,OV,0.7,D,SI2,,"2,080","1,456",63.7,62,N
17220,OV,0.7,H,VS2,,"2,380","1,666",64.9,62,N
17221,OV,0.7,D,VS1,,"3,185","2,230",59.8,64,N
17222,OV,0.7,E,VS2,,"3,440","2,408",60.7,60,N
17223,OV,0.7,I,SI2,,"1,606","1,124",63.6,59,N
17224,OV,0.7,H,VVS2,,"2,706","1,894",66.9,61,N
17225,OV,0.7,D,VS2,,"3,240","2,268",63.4,58,N
17226,OV,0.7,D,VS1,,"3,234","2,264",65.4,62,N
17227,OV,0.7,G,VS1,,"3,066","2,146",63.3,61,N
17228,OV,0.7,E,VS1,,"3,431","2,402",63.8,56,N
17229,OV,0.7,D,SI1,,"2,508","1,756",59.9,62,N
17230,OV,0.7,I,SI1,,"1,846","1,292",54.2,57,N
17231,OV,0.7,I,VS2,,"2,349","1,644",63.7,57,N
17232,OV,0.7,D,VS2,,"3,330","2,331",62.8,61,N
17233,OV,0.7,F,SI1,,"2,380","1,666",62.6,57,N
17234,OV,0.7,F,I1,,"1,725","1,208",64.4,62,F
17235,OV,0.7,I,SI1,,"1,846","1,292",62.5,62,N
17236,OV,0.7,H,VS2,,"2,210","1,547",65.1,54,N
17237,OV,0.7,F,SI1,VG,"2,312","1,618",66.1,61,N
17238,OV,0.7,D,VS2,G,"3,015","2,110",68.7,57,N
17239,OV,0.7,E,SI2,VG,"1,890","1,323",64.1,60,N
17240,OV,0.7,E,SI2,G,"1,980","1,386",65.8,59,N
17241,OV,0.7,H,VS2,G,"2,176","1,523",62.9,58,N
17242,OV,0.7,E,SI1,G,"2,016","1,411",66.5,63,N
17243,OV,0.7,D,VVS1,VG,"3,976","2,783",64.2,62,N
17244,OV,0.7,K,SI2,VG,"1,278",895,59.8,61,N
17245,OV,0.7,I,SI2,EX,"1,606","1,124",61.6,59,N
17246,OV,0.7,G,SI1,G,"2,112","1,478",65.9,60,N
17247,OV,0.7,H,VS2,G,"2,380","1,666",66,61,N
17248,OV,0.7,E,SI2,G,"2,010","1,407",66.1,62,N
17249,OV,0.7,I,SI1,VG,"1,768","1,238",63.6,59,N
17250,OV,0.7,H,SI2,G,"1,704","1,193",67.3,56,N
17251,OV,0.7,G,SI1,G,"2,080","1,456",62,62,N
17252,OV,0.7,G,SI1,G,"2,208","1,546",63.9,61,N
17253,OV,0.7,E,SI1,VG,"2,664","1,865",63.7,60,N
17254,OV,0.7,F,SI1,VG,"2,244","1,571",64,57,N
17255,OV,0.7,I,VS2,VG,"2,146","1,502",61.4,59,N
17256,OV,0.7,I,SI1,G,"1,768","1,238",65,60,N
17257,OV,0.7,H,VS2,EX,"2,380","1,666",61.7,61,N
17258,OV,0.7,G,VVS1,G,"3,196","2,237",66,57,N
17259,OV,0.7,F,VVS2,G,"3,024","2,117",65.6,59,N
17260,OV,0.7,D,IF,VG,"4,526","3,168",63.6,60,N
17261,OV,0.7,I,VS1,VG,"2,356","1,649",64.3,59,N
17262,OV,0.7,F,VS1,G,"2,970","2,079",67.1,62,N
17263,OV,0.7,G,VVS1,G,"3,478","2,435",65.9,61,N
17264,OV,0.7,G,VVS1,VG,"3,901","2,731",60.8,61,N
17265,OV,0.7,G,SI1,G,"2,080","1,456",66.1,59,N
17266,OV,0.7,G,VS1,G,"2,982","2,087",62.5,59,N
17267,OV,0.7,G,VS2,G,"2,698","1,889",63.8,57,N
17268,OV,0.7,H,VS2,G,"2,312","1,618",63.4,59,N
17269,OV,0.7,H,VVS1,VG,"3,311","2,318",64.3,59,N
17270,OV,0.7,F,VS2,G,"2,706","1,894",66.5,60,N
17271,OV,0.7,G,IF,,"3,150","2,205",63,57,N
17272,OV,0.7,I,VS2,EX,"2,175","1,522",63.3,59,N
17273,OV,0.7,H,VVS1,VG,"3,139","2,197",63.8,61,N
17274,OV,0.7,K,SI2,G,"1,260",882,66.8,60,N
17275,OV,0.7,G,VVS2,G,"3,015","2,110",62.9,58,N
17276,OV,0.7,G,SI1,G,"2,048","1,434",64,57,N
17277,OV,0.7,G,SI1,VG,"2,144","1,501",64.2,58,N
17278,OV,0.7,J,SI1,EX,"1,584","1,109",63.2,61,N
17279,OV,0.7,H,VVS2,G,"2,829","1,980",64.6,57,N
17280,OV,0.7,D,SI1,G,"2,394","1,676",60.9,63,N
17281,OV,0.7,H,VVS2,G,"2,624","1,837",66,61,N
17282,OV,0.7,F,VVS2,G,"3,600","2,520",66.4,61,N
17283,OV,0.7,G,VVS2,G,"3,150","2,205",63.3,59,N
17284,OV,0.7,H,VVS1,G,"3,010","2,107",63,62,N
17285,OV,0.7,E,VS2,G,"2,924","2,047",66.1,58,N
17286,OV,0.7,E,VVS2,VG,"4,100","2,870",63.5,61,N
17287,OV,0.7,F,VVS1,G,"3,850","2,695",66.8,56,N
17288,OV,0.7,F,VVS2,G,"3,600","2,520",64.2,58,N
17289,OV,0.7,H,VVS1,G,"3,010","2,107",62.2,57,N
17290,OV,0.7,D,SI1,G,"2,356","1,649",66.5,59,N
17291,OV,0.7,H,VVS2,G,"2,747","1,923",66.4,61,N
17292,OV,0.7,D,IF,G,"4,650","3,255",63.9,58,N
17293,OV,0.7,I,VVS2,G,"2,380","1,666",64.7,57,N
17294,OV,0.7,E,VVS1,G,"4,134","2,894",66.1,62,N
17295,OV,0.7,I,SI2,G,"1,606","1,124",65.2,59,N
17296,OV,0.7,F,VVS1,G,"3,550","2,485",67.3,59,N
17297,OV,0.7,F,VVS2,G,"3,504","2,453",63.1,57,N
17298,OV,0.7,G,VVS1,G,"3,102","2,171",67.2,58,N
17299,OV,0.7,F,VVS1,G,"3,550","2,485",63.7,57,N
17300,OV,0.7,H,VS1,VG,"2,888","2,022",60.1,61,N
17301,OV,0.7,J,VS2,G,"1,536","1,075",65.9,56,N
17302,OV,0.7,I,VVS1,G,"2,340","1,638",67.1,57,N
17303,OV,0.7,D,VS1,G,"3,430","2,401",63,57,N
17304,OV,0.7,J,VVS1,G,"2,030","1,421",66.5,59,N
17305,OV,0.7,E,SI1,VG,"2,340","1,638",64,60,N
17306,OV,0.7,D,VS2,G,"3,195","2,236",64.8,62,N
17307,OV,0.7,G,SI1,G,"2,208","1,546",62.3,57,N
17308,OV,0.7,I,SI1,G,"1,664","1,165",64.9,63,N
17309,OV,0.7,G,SI1,G,"2,112","1,478",66.2,57,N
17310,OV,0.7,I,SI1,G,"1,586","1,110",58,58,N
17311,OV,0.7,F,VS2,G,"2,624","1,837",65.9,57,N
17312,OV,0.7,E,SI2,G,"1,710","1,197",65.9,57,N
17313,OV,0.7,F,SI1,VG,"2,346","1,642",64.3,62,N
17314,OV,0.7,D,VVS1,VG,"3,976","2,783",64.8,58,N
17315,OV,0.7,J,SI1,G,"1,430","1,001",67.2,55,N
17316,OV,0.7,E,SI1,G,"2,016","1,411",67.4,57,N
17317,OV,0.7,K,VS2,VG,"1,460","1,022",64.6,58,N
17318,OV,0.7,D,SI2,,"1,952","1,366",63.6,61,N
17319,OV,0.7,F,SI1,,"2,346","1,642",63.5,60,N
17320,OV,0.7,H,VVS2,,"2,665","1,866",65.5,61,N
17321,OV,0.7,D,SI1,,"2,508","1,756",63.9,63,N
17322,OV,0.7,H,SI2,,"1,728","1,210",65.4,62,N
17323,OV,0.7,F,VS2,,"2,501","1,751",66.9,64,N
17324,OV,0.7,J,SI1,,"1,452","1,016",54.5,61,N
17325,OV,0.7,F,SI2,,"2,072","1,450",61.9,61,N
17326,OV,0.7,F,VS2,,"2,788","1,952",63.8,59,N
17327,OV,0.7,D,VS1,,"3,234","2,264",65.7,61,N
17328,OV,0.7,D,VS2,,"3,060","2,142",63.8,61,N
17329,OV,0.7,E,SI1,,"2,628","1,840",57.6,59,N
17330,OV,0.7,E,SI1,G,"2,340","1,638",66.5,54,N
17331,OV,0.7,F,SI2,EX,"2,240","1,568",58,61,N
17332,OV,0.7,F,VVS1,,"3,100","2,170",51,64,N
17333,OV,0.7,D,VS1,,"3,626","2,538",65.1,57,N
17334,OV,0.7,F,SI1,,"2,550","1,785",59.2,56,N
17335,OV,0.7,E,SI1,EX,"2,448","1,714",58.2,63,N
17336,OV,0.7,D,VS2,G,"2,475","1,732",53.9,62,N
17337,OV,0.7,G,VS1,G,"2,772","1,940",69.3,57,N
17338,OV,0.7,E,VS2,,"2,623","1,836",63.5,59,N
17339,OV,0.7,E,VS2,,"2,838","1,987",64.5,61,N
17340,OV,0.7,E,VS1,G,"2,726","1,908",65.1,62,N
17341,OV,0.7,E,VVS2,,"3,600","2,520",65.4,55,N
17342,OV,0.7,G,SI2,,"2,002","1,401",59,61,N
17343,OV,0.7,F,SI2,G,"2,240","1,568",65.6,58,N
17344,OV,0.7,E,VS2,EX,"3,053","2,137",61.7,60,N
17345,OV,0.7,D,SI1,EX,"2,698","1,889",65.3,58,N
17346,OV,0.7,I,VS2,G,"1,827","1,279",70.8,55,N
17347,OV,0.7,E,VS2,VG,"2,967","2,077",60.4,63,N
17348,OV,0.7,E,SI1,,"2,700","1,890",60.9,55,N
17349,OV,0.7,F,SI1,EX,"2,550","1,785",53.6,62,N
17350,OV,0.7,F,VS2,,"3,116","2,181",53.9,62,N
17351,OV,0.7,F,VS2,,"2,870","2,009",67.2,56,N
17352,OV,0.7,F,SI1,G,"2,346","1,642",64.9,54,N
17353,OV,0.7,E,SI1,G,"2,016","1,411",67,58,N
17354,OV,0.7,D,SI1,G,"2,204","1,543",65.4,62,N
17355,OV,0.7,D,SI1,G,"2,128","1,490",66.1,62,N
17356,OV,0.7,E,SI1,G,"2,016","1,411",66.4,60,N
17357,OV,0.7,H,SI1,G,"1,711","1,198",65.1,60,N
17358,OV,0.7,D,SI1,G,"2,280","1,596",64.8,62,N
17359,OV,0.7,G,SI1,G,"1,888","1,322",67.1,61,N
17360,OV,0.7,G,SI2,G,"1,794","1,256",66.3,61,N
17361,OV,0.7,E,VS1,,"3,525","2,468",64.5,59,N
17362,OV,0.7,D,VS2,,"3,150","2,205",65.2,63,N
17363,OV,0.7,D,VVS2,,"4,399","3,079",61.3,57,N
17364,OV,0.7,G,VS2,,"2,774","1,942",64.9,59,N
17365,OV,0.7,D,VS1,,"3,822","2,675",62.3,58,N
17366,OV,0.7,D,VS2,,"3,330","2,331",63.1,64,N
17367,OV,0.7,D,VS2,,"3,195","2,236",64.6,60,N
17368,OV,0.7,D,VS2,,"3,330","2,331",63.7,62,N
17369,OV,0.7,H,VVS2,,"2,829","1,980",58.1,61,N
17370,OV,0.7,H,VVS2,,"2,952","2,066",67.1,60,N
17371,OV,0.7,F,VVS2,,"3,936","2,755",61.7,58,N
17372,OV,0.7,D,SI2,,"2,400","1,680",62.3,60,N
17373,OV,0.7,D,SI2,,"2,400","1,680",63.7,58,N
17374,OV,0.7,G,SI2,VG,"1,404",983,58.1,55,N
17375,OV,0.7,G,SI1,VG,"1,632","1,142",56.3,55,F
17376,OV,0.7,J,SI1,VG,"1,331",932,63.7,57,F
17377,OV,0.7,E,VS1,EX,"3,196","2,237",62.4,59,N
17378,OV,0.7,G,VS2,EX,"2,261","1,583",62.2,59,N
17379,OV,0.7,I,VS2,VG,"1,682","1,177",58.8,58,F
17380,OV,0.7,J,SI1,VG,946,662,63.5,58,N
17381,OV,0.7,F,SI1,EX,"1,649","1,154",61.9,59,F
17382,OV,0.7,I,IF,EX,"2,280","1,596",58.4,57,N
17383,OV,0.7,H,VS1,,"2,695","1,886",67.1,53,N
17384,OV,0.7,J,SI1,,"1,650","1,155",64.6,58,N
17385,OV,0.7,F,SI2,,"2,205","1,544",58,57,N
17386,OV,0.7,F,SI2,,"2,097","1,468",67.9,54,F
17387,OV,0.7,F,VS1,,"3,150","2,205",62.9,57,N
17388,OV,0.7,H,SI2,,"1,728","1,210",57.3,61,F
17389,OV,0.7,D,SI1,,"2,542","1,779",65,56,N
17390,OV,0.7,E,SI2,,"1,920","1,344",64,57,N
17391,OV,0.7,F,SI1,,"1,768","1,238",63,61,N
17392,OV,0.7,F,SI1,,"1,734","1,214",62.8,59,N
17393,OV,0.7,F,SI1,,"1,768","1,238",58.8,61,N
17394,OV,0.7,G,SI1,,"1,696","1,187",62.8,59,N
17395,OV,0.7,H,VS1,,"2,128","1,490",59,59,N
17396,OV,0.7,H,SI1,,"1,508","1,056",63.4,59,N
17397,OV,0.7,I,SI1,,"1,430","1,001",62.8,61,N
17398,OV,0.7,E,VS1,,"3,264","2,285",62.7,57,N
17399,OV,0.7,E,SI1,,"2,340","1,638",60.6,59,F
17400,OV,0.7,D,VS1,,"3,112","2,178",66.3,58,N
17401,OV,0.7,D,VS1,,"3,099","2,169",65,64,N
17402,OV,0.7,E,VS1,,"3,126","2,188",64.8,58,N
17403,OV,0.7,E,VS2,,"2,623","1,836",66.4,63,N
17404,OV,0.7,F,IF,,"3,710","2,597",62.8,59,N
17405,OV,0.7,F,SI2,,"1,624","1,137",63.3,60,N
17406,OV,0.7,E,SI2,,"1,590","1,113",63.2,62,N
17407,OV,0.7,E,SI2,,"1,582","1,108",61.8,63,N
17408,OV,0.7,F,SI2,,"1,582","1,107",63.1,57,N
17409,OV,0.7,F,SI2,,"1,533","1,073",62.7,56,N
17410,OV,0.7,F,SI2,,"1,603","1,122",62.6,62,N
17411,OV,0.7,G,SI2,,"1,592","1,115",63.5,59,N
17412,OV,0.7,G,SI2,,"1,502","1,051",62.3,63,N
17413,OV,0.7,G,SI2,,"1,547","1,083",62.7,60,N
17414,OV,0.7,G,SI2,,"1,443","1,010",64,58,N
17415,OV,0.7,G,SI2,,"1,547","1,083",63.5,63,N
17416,OV,0.7,H,SI2,,"1,572","1,100",62.2,62,N
17417,OV,0.7,H,SI2,,"1,416",991,62.6,62,N
17418,OV,0.7,H,SI2,,"1,542","1,079",64.6,61,N
17419,OV,0.7,H,SI2,,"1,590","1,113",63.9,58,N
17420,OV,0.7,G,VS2,,"2,356","1,649",63.6,62,N
17421,OV,0.7,H,VVS1,,"2,408","1,686",56.2,62,N
17422,OV,0.7,E,VS1,,"2,820","1,974",62.7,61,N
17423,OV,0.7,G,VVS1,,"2,961","2,073",57.2,61,N
17424,OV,0.7,D,VS1,EX,"3,789","2,652",62.5,60,N
17425,OV,0.7,D,VVS2,VG,"2,252","1,577",63.6,62,F
17426,OV,0.7,F,SI2,,"2,175","1,522",67.2,63,N
17427,OV,0.7,G,SI1,,"2,277","1,594",64.2,62,F
17428,OV,0.7,G,VS2,,"2,730","1,911",65.7,56,F
17429,OV,0.7,H,SI1,,"2,250","1,575",68.9,53,N
17430,OV,0.7,G,SI2,,"2,025","1,418",63,65,N
17431,OV,0.7,D,VVS2,,"3,710","2,597",62.3,66,N
17432,OV,0.7,D,IF,,"4,340","3,038",66.2,63,N
17433,OV,0.7,F,I1,,"1,400",980,65,61,F
17434,OV,0.7,H,VVS2,,"2,436","1,705",63,63,N
17435,OV,0.7,F,SI2,,"1,655","1,158",59.8,63,N
17436,OV,0.7,F,SI1,,"2,134","1,494",59.1,61,N
17437,OV,0.7,H,IF,,"2,644","1,851",60.7,56,N
17438,OV,0.7,D,SI1,,"2,710","1,897",63.2,58,F
17439,OV,0.7,F,SI1,,"2,450","1,715",62.5,61,F
17440,OV,0.7,D,SI2,,"2,370","1,659",62.6,59,F
17441,OV,0.7,G,SI1,,"2,500","1,750",52.3,62,N
17442,OV,0.7,D,SI1,,"2,725","1,908",64.7,62,FB
17443,OV,0.7,G,VS1,,"3,100","2,170",62.6,61,N
17444,OV,0.7,D,VVS1,,"3,903","2,732",52.4,62,N
17445,OV,0.7,D,SI1,,"2,709","1,897",55.4,58,N
17446,OV,0.7,D,SI2,,"2,160","1,512",56.2,58,N
17447,OV,0.7,D,VS1,,"3,665","2,566",62.1,58,N
17448,OV,0.7,J,VS2,,"1,752","1,226",63.6,59,F
17449,OV,0.7,E,SI1,,"2,700","1,890",63.2,57,N
17450,OV,0.7,J,VS2,,"2,080","1,456",62.1,56,N
17451,OV,0.7,E,VS2,,"3,150","2,205",64.2,59,N
17452,OV,0.7,D,SI1,,"2,496","1,747",63.6,58,F
17453,OV,0.7,D,VVS2,VG,"3,021","2,115",62.1,57,N
17454,OV,0.7,E,VVS2,VG,"2,850","1,995",64.8,58,F
17455,OV,0.7,D,VS1,VG,"2,671","1,870",62.6,61,N
17456,OV,0.7,G,VVS2,VG,"3,060","2,142",61.5,59,N
17457,OV,0.7,H,SI1,EX,"1,552","1,086",60.7,62,N
17458,OV,0.7,J,VS1,VG,"1,638","1,147",65,60,N
17459,OV,0.7,F,I1,,"1,210",847,63.4,58,N
17460,OV,0.7,D,VVS2,,"3,816","2,671",62.7,60,F
17461,OV,0.7,F,SI2,,"2,100","1,470",61.3,63,N
17462,OV,0.7,F,SI2,,"2,155","1,508",62.5,54,N
17463,OV,0.7,G,VS2,EX,"2,054","1,438",64.4,61,N
17464,OV,0.7,F,VS2,VG,"2,126","1,488",65.5,59,N
17465,OV,0.7,H,VS2,EX,"1,929","1,350",60.1,62,N
17466,OV,0.7,D,VS2,EX,"2,567","1,797",62.8,61,N
17467,OV,0.7,G,VS1,,"3,024","2,117",61.8,61,F
17468,OV,0.7,G,VS1,,"3,024","2,117",62.1,61,N
17469,OV,0.7,G,VS1,,"3,024","2,117",61.8,60,N
17470,OV,0.7,G,VS1,,"3,024","2,117",62,61,F
17471,OV,0.7,G,VS2,,"2,774","1,942",60.3,58,N
17472,OV,0.7,E,SI1,,"2,520","1,764",65.8,58,N
17473,OV,0.7,E,SI1,,"2,160","1,512",63.3,57,F
17474,OV,0.7,H,VS1,,"2,926","2,048",63.1,58,N
17475,OV,0.7,H,VS1,,"2,582","1,807",65.4,53,N
17476,OV,0.7,G,VS1,,"2,230","1,561",59.5,66,N
17477,OV,0.7,F,VS1,,"2,355","1,648",66,57,N
17478,OV,0.7,D,SI1,,"1,865","1,306",60.9,60,F
17479,OV,0.7,F,VS2,,"2,305","1,614",60.9,62,N
17480,OV,0.7,E,SI2,,"1,585","1,110",63.7,63,N
17481,OV,0.7,F,SI2,,"1,575","1,102",64.6,63,N
17482,OV,0.7,L,SI2,,"1,005",704,61.4,57,F
17483,OV,0.7,H,VS1,,"2,356","1,649",58.9,61,F
17484,OV,0.7,G,SI1,,"1,984","1,389",59.6,60,N
17485,OV,0.7,F,SI2,,"1,764","1,235",60.5,58,N
17486,OV,0.7,G,SI2,,"1,508","1,056",63.4,62,N
17487,OV,0.7,F,SI1,,"2,686","1,880",60.4,62,N
