,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
288,HS,0.40,F,VVS1,,"1,998",799
289,HS,0.40,D,VS1,,"1,924",770
290,HS,0.40,G,SI1,VG,513,56.5
291,HS,0.40,E,SI1,G,528,61.2
292,HS,0.40,G,VS1,,"1,672",669
293,HS,0.40,G,VVS1,,"1,925",770
294,HS,0.40,G,VVS1,,"1,925",770
295,HS,0.40,F,VS2,,"1,596",638
296,HS,0.40,I,VS1,,"1,422",569
297,HS,0.40,H,VVS1,,"1,771",708
298,HS,0.40,I,VS1,,"1,350",540
299,HS,0.40,I,VVS1,,"1,500",600
300,HS,0.40,G,VVS2,,"1,748",699
301,HS,0.40,G,VS1,,"1,716",686
302,HS,0.40,H,VS1,,"1,560",624
303,HS,0.40,F,VS2,,"1,575",630
304,HS,0.40,J,VS1,VG,338,54.83
305,HS,0.40,E,VS1,,"1,776",710
306,HS,0.40,E,VS1,,"1,776",710
307,HS,0.40,D,VVS1,,"2,160",864
308,HS,0.40,D,VVS2,,"2,016",806
309,HS,0.40,D,VVS2,,"2,016",806
310,HS,0.40,E,VS1,,"1,800",720
311,HS,0.40,H,VVS1,,"1,184",474
312,HS,0.40,H,VS2,,"1,422",569
313,HS,0.40,F,IF,,"2,146",858
314,HS,0.40,E,VVS1,,"2,128",851
315,HS,0.40,I,VS2,,"1,232",493
316,HS,0.40,I,VS1,,"1,260",504
317,HS,0.40,D,SI2,VG,418,60
318,HS,0.40,D,SI1,,"1,220",488
319,HS,0.40,D,VS2,,"1,380",552
320,HS,0.40,D,VS2,,"1,334",534
321,HS,0.40,E,SI1,,"1,121",448
322,HS,0.40,E,SI1,,"1,160",464
323,HS,0.40,E,SI1,,"1,083",433
324,HS,0.40,G,IF,,"1,760",704
325,HS,0.40,G,VVS1,VG,609,60.8
326,HS,0.40,G,VVS2,G,627,61.3
327,HS,0.40,I,VS2,VG,463,54.8
328,HS,0.40,F,VS1,,"1,380",552
329,HS,0.40,F,VS1,,"1,357",543
330,HS,0.40,F,VS2,,"1,210",484
331,HS,0.40,G,VVS1,,"1,450",580
