,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
5497,EC,0.5,H,VVS2,,"1,540",770
5498,EC,0.5,J,VS1,,"1,156",578
5499,EC,0.5,D,VS1,,"2,054","1,027"
5500,EC,0.47,G,VVS2,,"1,330",625
5501,EC,0.47,F,SI2,,900,423
5502,EC,0.47,G,VVS1,,"1,750",822
5503,EC,0.47,E,VS1,,"1,920",902
5504,EC,0.47,D,VVS2,,"1,960",921
5505,EC,0.47,E,VS2,,"1,430",672
5506,EC,0.47,G,VVS2,,"1,340",630
5507,EC,0.47,F,VS1,,"1,710",804
5508,EC,0.47,D,VS1,,"1,800",846
5509,EC,0.47,E,VS1,,"1,775",834
5510,EC,0.47,F,IF,,"2,000",940
5511,EC,0.47,G,VS2,,"1,140",536
5512,EC,0.47,G,VVS1,,"1,725",811
5513,EC,0.47,J,VS1,,992,466
5514,EC,0.47,J,VS1,,825,388
5515,EC,0.47,H,VVS2,,"1,449",681
5516,EC,0.47,H,VVS1,,"1,518",713
5517,EC,0.47,D,VS1,,"1,222",574
5518,EC,0.47,D,VVS1,,"1,455",684
5519,EC,0.47,E,IF,,"1,589",747
5520,EC,0.47,I,VVS2,,"1,197",563
5521,EC,0.47,F,VVS2,,"1,306",614
5522,EC,0.47,G,SI1,,"1,207",567
5523,EC,0.47,G,VS1,,"1,458",685
5524,EC,0.47,J,VS1,,952,448
5525,EC,0.47,D,VVS2,,"1,393",655
5526,EC,0.47,H,VVS2,,"1,144",538
5527,EC,0.47,D,SI1,,"1,048",493
5528,EC,0.47,H,VS2,,"1,080",508
5529,EC,0.47,E,VS1,,"1,614",759
5530,EC,0.47,H,VS2,,"1,202",565
5531,EC,0.47,E,VS1,,"1,406",661
5532,EC,0.47,H,VS1,,"1,300",611
5533,EC,0.47,F,VS2,,"1,701",799
5534,EC,0.47,D,VVS2,EX,"1,092",513
5535,EC,0.47,H,SI1,EX,769,361
5536,EC,0.47,F,SI1,EX,"1,172",551
5537,EC,0.47,D,VVS1,,"1,740",818
5538,EC,0.47,D,VVS2,,"1,615",759
5539,EC,0.47,I,VS2,EX,"1,131",532
5540,EC,0.47,H,VVS2,,"1,470",691
5541,EC,0.48,D,VS2,,"1,605",770
5542,EC,0.48,D,SI1,,"1,400",672
5543,EC,0.48,I,VVS2,,"1,140",547
5544,EC,0.48,I,VVS2,,"1,330",638
5545,EC,0.48,G,VVS2,,"1,840",883
5546,EC,0.48,G,VVS2,,"1,656",795
5547,EC,0.48,G,VVS2,,"1,541",740
5548,EC,0.48,D,SI1,,"1,400",672
5549,EC,0.48,G,SI2,,"1,008",484
5550,EC,0.48,E,VVS2,,"1,875",900
5551,EC,0.48,G,VVS1,,"1,495",718
5552,EC,0.48,F,SI2,,"1,200",576
5553,EC,0.48,F,VVS1,,"1,512",726
5554,EC,0.48,E,VVS1,,"1,372",659
