,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
206,OV,0.30,G,VS1,,"1,584",475
207,OV,0.30,G,VS1,,"1,620",486
208,OV,0.30,H,VS1,,"1,280",384
209,OV,0.30,H,VS1,,"1,312",394
210,OV,0.30,H,VS1,,"1,344",403
211,OV,0.30,H,VS1,,"1,328",398
212,OV,0.30,G,VS2,,"1,440",432
213,OV,0.30,H,VS2,,"1,232",370
214,OV,0.30,H,VVS1,,"1,260",378
215,OV,0.30,F,VS1,,"1,368",410
216,OV,0.30,H,VVS1,,"1,332",400
217,OV,0.30,H,VVS1,,"1,332",400
218,OV,0.30,H,VVS1,,"1,332",400
219,OV,0.30,H,VVS2,,"1,292",388
220,OV,0.30,H,VVS2,,"1,292",388
221,OV,0.30,H,VVS2,,"1,292",388
222,OV,0.30,H,VVS2,,"1,326",398
223,OV,0.30,H,VVS2,,"1,326",398
224,OV,0.30,H,VVS2,,"1,326",398
225,OV,0.30,H,VS1,,"1,280",384
226,OV,0.30,H,VS1,,"1,280",384
227,OV,0.30,H,VS2,,"1,232",370
228,OV,0.30,F,VS2,,"1,470",441
229,OV,0.30,G,VS2,,"1,404",421
230,OV,0.30,H,SI1,,"1,147",344
231,OV,0.30,F,VVS1,,"1,312",394
232,OV,0.30,J,VS2,,710,213
233,OV,0.30,E,SI1,,"1,040",312
234,OV,0.30,E,VVS2,,"1,239",372
235,OV,0.30,E,VVS2,,"1,344",403
236,OV,0.30,F,VS2,,"1,454",436
237,OV,0.30,G,VVS2,,"1,152",346
238,OV,0.30,F,SI2,,900,270
239,OV,0.30,F,SI2,,900,270
240,OV,0.30,E,VVS1,,"1,422",427
241,OV,0.30,F,VVS2,,"1,305",392
242,OV,0.30,E,VS1,,"1,197",359
243,OV,0.30,E,VS1,,"1,323",397
244,OV,0.30,E,VS1,,"1,323",397
245,OV,0.30,E,VS1,,"1,323",397
246,OV,0.30,F,SI2,,900,270
247,OV,0.30,H,VS2,,"1,218",365
248,OV,0.30,E,VS2,,"1,152",346
249,OV,0.30,F,SI2,,"1,020",306
250,OV,0.30,F,SI1,,"1,058",317
251,OV,0.30,I,VS2,,864,259
252,OV,0.30,E,VS1,,"1,160",348
253,OV,0.30,F,SI1,,"1,035",310
254,OV,0.30,F,SI1,,"1,050",315
255,OV,0.30,E,VS2,,"1,053",316
256,OV,0.30,F,VVS2,,"1,240",372
257,OV,0.30,E,VS1,,"1,300",390
258,OV,0.30,I,VVS1,EX,"1,110",333
259,OV,0.30,F,VS2,EX,"1,254",376
260,OV,0.30,F,VVS2,EX,"1,283",385
261,OV,0.30,E,VS2,EX,"1,176",353
262,OV,0.30,D,VS2,EX,"1,269",381
263,OV,0.30,G,VVS2,EX,"1,190",357
264,OV,0.30,G,VVS2,EX,"1,271",381
265,OV,0.30,D,VVS2,EX,"1,538",462
266,OV,0.30,F,VS2,EX,"1,102",330
267,OV,0.30,E,VS2,EX,"1,145",344
268,OV,0.30,D,VVS2,EX,"1,330",399
269,OV,0.30,G,VS1,EX,"1,494",448
270,OV,0.30,F,VVS2,VG,"1,360",408
271,OV,0.30,D,VVS2,,"1,322",397
272,OV,0.30,F,VS1,,"1,130",339
273,OV,0.30,F,VS2,,"1,215",364
274,OV,0.30,E,SI1,,"1,055",316
275,OV,0.30,D,SI1,,"1,224",367
276,OV,0.30,F,SI1,VG,"1,280",384
277,OV,0.30,D,VS1,,"1,575",472
278,OV,0.30,G,SI1,,"1,113",334
279,OV,0.30,F,VS2,,"1,352",405
280,OV,0.30,E,IF,,"1,625",488
281,OV,0.30,F,VS2,,"1,360",408
282,OV,0.30,D,SI2,,"1,170",351
283,OV,0.30,F,SI1,,"1,155",346
284,OV,0.30,D,VS1,,"1,522",457
285,OV,0.30,E,SI2,,"1,050",315
286,OV,0.30,E,VS2,,"1,377",413
287,OV,0.30,E,VS2,,"1,386",416
288,OV,0.30,E,VS2,,"1,377",413
289,OV,0.30,D,VVS2,,"1,512",454
