,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
13482,PS,0.61,H,SI1,,"1,500",915
13483,PS,0.61,D,IF,,"3,198","1,951"
13484,PS,0.61,H,VS1,,"1,975","1,205"
13485,PS,0.61,I,VVS2,,"1,872","1,142"
13486,PS,0.61,E,VS2,VG,"1,691","1,032"
13487,PS,0.61,D,VS2,EX,"1,974","1,204"
13488,PS,0.61,D,VVS1,EX,"2,117","1,291"
13489,PS,0.61,E,VS1,VG,"1,962","1,197"
13490,PS,0.61,D,VS1,,"2,440","1,488"
13491,PS,0.61,D,SI2,,"1,564",954
13492,PS,0.61,D,IF,,"3,085","1,882"
13493,PS,0.61,D,VS1,,"2,216","1,352"
13494,PS,0.61,D,SI2,,"1,675","1,022"
13495,PS,0.61,D,VS2,,"2,318","1,414"
13496,PS,0.61,D,VS2,,"2,182","1,331"
13497,PS,0.61,D,VS2,,"2,100","1,281"
13498,PS,0.61,D,SI1,,"1,769","1,079"
13499,PS,0.61,D,IF,,"3,352","2,045"
13500,PS,0.61,E,SI1,,"1,558",951
13501,PS,0.61,E,SI2,,"1,306",797
13502,PS,0.61,E,VS2,,"2,261","1,379"
13503,PS,0.61,E,SI1,,"1,696","1,035"
13504,PS,0.61,E,VS2,,"1,953","1,191"
13505,PS,0.61,F,SI1,,"1,496",913
13506,PS,0.61,F,VS1,,"2,298","1,402"
13507,PS,0.61,F,SI2,,"1,264",771
13508,PS,0.61,F,SI1,,"1,688","1,030"
13509,PS,0.61,G,VS2,,"2,152","1,312"
13510,PS,0.61,G,VS1,,"2,254","1,375"
13511,PS,0.61,G,VS1,,"2,396","1,462"
13512,PS,0.61,G,SI1,,"1,470",897
13513,PS,0.61,G,IF,,"2,568","1,566"
13514,PS,0.61,G,SI1,,"1,670","1,018"
13515,PS,0.61,G,VS2,,"2,210","1,348"
13516,PS,0.61,H,VS2,,"1,764","1,076"
13517,PS,0.61,I,VVS2,,"1,626",992
13518,PS,0.61,I,VS2,,"1,727","1,053"
13519,PS,0.61,E,SI1,,"1,794","1,094"
13520,PS,0.61,F,VS2,,"2,296","1,401"
13521,PS,0.61,G,SI2,,"1,360",830
13522,PS,0.61,F,VS2,,"1,674","1,021"
13523,PS,0.61,J,SI1,,960,586
13524,PS,0.61,E,SI2,,"1,235",753
13525,PS,0.61,I,VS2,,"1,375",839
13526,PS,0.61,D,VS2,,"1,688","1,029"
13527,PS,0.61,E,VVS1,,"2,864","1,747"
13528,PS,0.61,I,VVS2,,"1,800","1,098"
13529,PS,0.62,F,SI2,EX,"1,350",837
13530,PS,0.62,F,SI1,EX,"1,670","1,035"
13531,PS,0.62,D,SI1,,"1,875","1,162"
13532,PS,0.62,G,SI2,,"1,105",685
13533,PS,0.62,G,SI2,,"1,450",899
13534,PS,0.62,H,VS1,,"2,018","1,251"
13535,PS,0.62,D,VS1,,"2,560","1,587"
13536,PS,0.62,D,VS2,,"2,115","1,311"
13537,PS,0.62,H,SI2,,"1,264",784
13538,PS,0.62,E,VS2,,"1,911","1,185"
13539,PS,0.62,G,SI1,,"1,554",963
13540,PS,0.62,D,SI1,,"2,275","1,410"
13541,PS,0.62,G,SI2,EX,"1,241",769
13542,PS,0.62,D,VS2,,"2,182","1,353"
13543,PS,0.62,I,VVS1,,"1,850","1,147"
13544,PS,0.62,I,VVS2,,"1,992","1,235"
13545,PS,0.62,E,VS2,,"2,184","1,354"
13546,PS,0.62,D,SI1,EX,"1,925","1,194"
13547,PS,0.62,G,SI2,,"1,190",738
13548,PS,0.62,H,SI2,,"1,392",863
13549,PS,0.62,F,VS1,,"2,668","1,654"
13550,PS,0.62,D,SI1,,"1,838","1,139"
13551,PS,0.62,D,IF,,"2,255","1,398"
13552,PS,0.62,F,IF,,"2,380","1,476"
13553,PS,0.62,D,VS1,,"2,432","1,508"
13554,PS,0.62,E,VVS2,,"2,360","1,463"
13555,PS,0.62,E,SI1,,"1,731","1,073"
13556,PS,0.62,E,VVS2,,"2,440","1,513"
13557,PS,0.62,F,VVS2,,"2,528","1,567"
13558,PS,0.62,G,VS1,,"2,187","1,356"
13559,PS,0.62,G,SI2,,"1,160",719
13560,PS,0.62,H,VS1,,"2,050","1,271"
13561,PS,0.62,H,SI1,,"1,485",921
13562,PS,0.62,H,VS1,,"1,831","1,135"
13563,PS,0.62,I,SI1,,"1,152",714
13564,PS,0.62,E,SI1,,"1,846","1,144"
13565,PS,0.62,F,SI1,,"1,625","1,008"
13566,PS,0.62,E,IF,EX,"2,805","1,739"
