,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
11499,PR,0.50,F,VVS1,,"1,728",864
11500,PR,0.50,F,VS2,,"1,540",770
11501,PR,0.50,F,SI1,,"1,188",594
11502,PR,0.50,E,VVS2,,"1,536",768
11503,PR,0.50,E,VS1,,"1,586",793
11504,PR,0.50,E,VVS1,,"1,856",928
11505,PR,0.50,E,VS2,,"2,212","1,106"
11506,PR,0.50,H,VVS2,,"2,106","1,053"
11507,PR,0.50,H,VS1,,"2,025","1,012"
11508,PR,0.50,E,VS1,,"2,190","1,095"
11509,PR,0.50,J,SI2,,"1,386",693
11510,PR,0.50,E,VS2,,"1,960",980
11511,PR,0.50,D,VS2,,"2,220","1,110"
11512,PR,0.50,D,VS1,,"2,304","1,152"
11513,PR,0.50,I,SI1,,"1,350",675
11514,PR,0.50,D,VS1,,"2,304","1,152"
11515,PR,0.50,D,VVS2,,"1,556",778
11516,PR,0.50,E,VS2,,"1,920",960
11517,PR,0.50,F,VS2,,"2,282","1,141"
11518,PR,0.50,E,SI2,,"1,590",795
11519,PR,0.50,F,VS1,G,624,75.1
11520,PR,0.50,J,VS2,EX,508,72.4
11521,PR,0.50,H,VS2,G,576,75
11522,PR,0.50,J,VVS1,G,513,74.7
11523,PR,0.50,D,VVS1,,"2,990","1,495"
11524,PR,0.50,D,VVS2,,"2,535","1,268"
11525,PR,0.50,J,VS2,EX,548,70.8
11526,PR,0.50,D,VS1,EX,742,72.8
11527,PR,0.50,I,VS1,VG,706,75
11528,PR,0.50,G,VS2,EX,790,72.3
11529,PR,0.50,H,VS2,VG,647,75.8
11530,PR,0.50,I,SI1,VG,507,77.8
11531,PR,0.50,I,VS1,EX,655,74.5
11532,PR,0.50,J,VS2,VG,478,77.3
11533,PR,0.50,G,IF,EX,942,70.8
11534,PR,0.50,H,VS1,EX,779,72.6
11535,PR,0.50,J,SI1,EX,499,73.1
11536,PR,0.50,E,SI1,,"1,024",512
11537,PR,0.50,D,SI1,EX,620,71.2
11538,PR,0.50,D,VS2,VG,664,76
11539,PR,0.50,F,VS1,EX,771,73.2
11540,PR,0.50,F,IF,EX,"1,004",71.5
11541,PR,0.50,I,VS1,EX,680,73
11542,PR,0.50,J,VVS2,EX,652,73
11543,PR,0.50,F,VS1,VG,706,77.9
11544,PR,0.50,H,VS2,EX,708,73.2
11545,PR,0.50,E,VS1,VG,637,75
11546,PR,0.50,D,VVS2,EX,836,70.1
11547,PR,0.50,G,SI1,EX,593,72.7
11548,PR,0.50,I,VS1,,"1,248",624
11549,PR,0.50,F,VVS1,,"1,888",944
11550,PR,0.50,E,SI1,,"1,400",700
11551,PR,0.50,J,VS2,,986,493
11552,PR,0.50,F,SI1,,"1,650",825
11553,PR,0.50,E,VVS2,,"2,080","1,040"
11554,PR,0.50,D,VVS2,,"2,414","1,207"
11555,PR,0.50,H,SI1,,"1,440",720
11556,PR,0.50,D,VS1,,"1,952",976
11557,PR,0.50,J,VVS2,,"1,540",770
11558,PR,0.50,G,VVS1,,"1,920",960
11559,PR,0.50,G,VVS1,,"1,770",885
11560,PR,0.50,J,VVS2,,"1,520",760
11561,PR,0.50,I,VVS1,,"1,725",862
11562,PR,0.50,J,VVS1,,"1,302",651
11563,PR,0.50,D,IF,EX,"1,250",74.9
11564,PR,0.50,G,VVS1,G,795,82
11565,PR,0.50,J,VVS2,G,620,78.1
11566,PR,0.50,J,VS1,G,608,76.4
11567,PR,0.50,J,VS1,EX,589,74.9
11568,PR,0.50,I,VVS2,G,732,78.2
11569,PR,0.50,F,VVS1,G,896,78.5
11570,PR,0.50,J,SI1,VG,576,73.2
11571,PR,0.50,H,VVS2,G,780,77
11572,PR,0.50,G,VS1,EX,864,73.6
11573,PR,0.50,E,VS1,G,870,77.9
11574,PR,0.50,I,VS1,G,759,76.1
11575,PR,0.50,H,VS1,,"1,525",762
11576,PR,0.50,H,VS1,,"1,425",712
11577,PR,0.50,I,VS2,,"1,364",682
11578,PR,0.50,G,SI1,,"1,155",578
11579,PR,0.50,G,SI1,,"1,197",598
11580,PR,0.50,F,SI1,,"1,188",594
11581,PR,0.50,F,VVS1,,"1,856",928
11582,PR,0.50,I,SI1,,"1,188",594
11583,PR,0.50,I,VVS2,,"1,464",732
11584,PR,0.50,F,SI1,,"1,276",638
11585,PR,0.50,I,VS1,,"1,334",667
11586,PR,0.50,H,VS2,,"1,296",648
11587,PR,0.50,I,VVS2,,"1,392",696
11588,PR,0.50,F,SI1,,"1,320",660
11589,PR,0.50,D,VS2,,"1,650",825
11590,PR,0.50,D,VVS2,,"1,836",918
11591,PR,0.50,H,VS2,,"1,320",660
11592,PR,0.50,J,VS1,,"1,197",598
11593,PR,0.50,I,VS2,,"1,320",660
11594,PR,0.50,I,VS2,,"1,298",649
11595,PR,0.50,J,VS2,,"1,206",603
11596,PR,0.50,J,VS2,,"1,170",585
11597,PR,0.50,J,VS2,,"1,152",576
11598,PR,0.50,J,VS2,,"1,134",567
11599,PR,0.50,I,VS1,,"1,357",678
11600,PR,0.50,J,VS1,,"1,197",598
11601,PR,0.50,J,VS1,,"1,330",665
11602,PR,0.50,J,VS1,,"1,311",656
11603,PR,0.50,H,VS1,,"1,575",788
11604,PR,0.50,I,VS2,,"1,254",627
11605,PR,0.50,J,VS1,EX,627,75
11606,PR,0.50,E,VS2,G,784,79.9
11607,PR,0.50,J,VS1,G,618,77.5
11608,PR,0.50,H,VVS1,VG,868,73.4
11609,PR,0.50,J,VS1,G,646,74.1
11610,PR,0.50,I,VVS2,EX,756,71.8
11611,PR,0.50,G,VVS1,EX,885,73.8
11612,PR,0.50,H,VS2,VG,708,72.8
11613,PR,0.50,G,VS1,G,796,78
11614,PR,0.50,I,VS1,G,724,78.3
11615,PR,0.50,G,VVS1,EX,960,73.3
11616,PR,0.50,D,VS1,G,928,77.9
11617,PR,0.50,G,VVS2,EX,812,74.9
11618,PR,0.50,F,VVS1,G,880,79.5
11619,PR,0.50,H,VVS1,EX,910,74.4
11620,PR,0.50,G,VVS2,G,784,78.7
11621,PR,0.50,G,VVS1,G,915,77.6
11622,PR,0.50,J,VVS1,EX,724,74.4
11623,PR,0.50,H,VVS1,G,840,78.5
11624,PR,0.50,H,VS1,G,750,76.6
11625,PR,0.50,J,VVS1,G,588,78.5
11626,PR,0.50,H,VVS2,G,780,75.9
11627,PR,0.50,D,VVS1,EX,"1,116",75.3
11628,PR,0.50,J,VS1,VG,570,75.1
11629,PR,0.50,G,VVS2,G,798,76.5
11630,PR,0.50,J,VS1,EX,598,73.9
11631,PR,0.50,I,VS1,VG,748,75
11632,PR,0.50,I,VVS1,VG,775,74
11633,PR,0.50,I,VS2,EX,693,72.5
11634,PR,0.50,J,VVS2,G,650,76.3
11635,PR,0.50,H,VS2,G,756,77.3
11636,PR,0.50,G,VS2,G,754,76.7
11637,PR,0.50,E,VVS2,VG,912,74
11638,PR,0.50,D,VVS1,G,"1,026",79.3
11639,PR,0.50,I,VS1,G,713,77.7
11640,PR,0.50,I,VS1,G,724,77.3
11641,PR,0.50,I,VS1,G,713,77.4
11642,PR,0.50,H,VVS1,EX,868,74.8
11643,PR,0.50,I,VVS2,G,744,76.9
11644,PR,0.50,J,VVS2,EX,650,74.1
11645,PR,0.50,G,VS1,G,770,77.2
11646,PR,0.50,I,VS1,G,667,78.7
11647,PR,0.50,F,SI1,VG,682,74.9
11648,PR,0.50,G,VVS2,G,770,78.4
11649,PR,0.50,J,VVS2,G,580,80.5
11650,PR,0.50,G,VVS1,EX,900,74.9
11651,PR,0.50,H,VVS1,EX,868,73.7
11652,PR,0.50,J,VVS1,G,651,77.4
11653,PR,0.50,J,VVS2,G,580,79.9
11654,PR,0.50,I,VVS2,G,684,81.3
11655,PR,0.50,I,VS2,G,660,78.3
11656,PR,0.50,I,VS1,G,667,81.1
11657,PR,0.50,G,VS1,VG,783,74.9
11658,PR,0.50,G,VVS1,G,870,77
11659,PR,0.50,J,VVS1,G,640,74.6
11660,PR,0.50,J,VVS1,VG,609,74.7
11661,PR,0.50,F,SI1,EX,704,73.8
11662,PR,0.50,J,VS2,EX,612,75.1
11663,PR,0.50,J,VVS1,G,640,79
11664,PR,0.50,F,VVS1,G,928,77.3
11665,PR,0.50,G,VS1,G,796,77.3
11666,PR,0.50,F,VS2,G,770,79.3
11667,PR,0.50,J,VS1,G,570,79
11668,PR,0.50,J,VVS2,EX,640,74
11669,PR,0.50,I,VVS1,EX,788,74
11670,PR,0.50,I,VS2,G,682,76.4
11671,PR,0.50,J,VS1,VG,608,76.4
11672,PR,0.50,J,VS1,G,589,77.8
11673,PR,0.50,G,VS1,G,756,78.6
11674,PR,0.50,I,VVS2,EX,768,75
11675,PR,0.50,G,VS2,G,754,76.7
11676,PR,0.50,J,VS2,G,549,81
11677,PR,0.50,J,VVS1,EX,640,74.3
11678,PR,0.50,J,VS1,G,570,77.8
11679,PR,0.50,E,IF,,"2,340","1,170"
11680,PR,0.50,D,VS2,,"1,770",885
11681,PR,0.50,I,VVS1,,"1,700",850
11682,PR,0.50,F,VS2,G,783,76.7
11683,PR,0.50,D,VS1,VG,928,75.5
11684,PR,0.50,J,VS1,G,589,78.6
11685,PR,0.50,F,VS1,G,826,78.6
11686,PR,0.50,J,VS1,G,551,78.4
11687,PR,0.50,F,VVS2,G,780,80.9
