,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
3752,OV,0.30,D,VVS2,,"1,949",585
3753,OV,0.30,D,VS1,,"1,780",534
3754,OV,0.30,D,VVS1,,"1,781",534
3755,OV,0.30,D,VS1,,"1,696",509
3756,OV,0.30,D,VVS1,,"2,000",600
3757,OV,0.30,D,VVS1,,"1,738",521
3758,OV,0.30,D,VS1,,"1,785",536
3759,OV,0.30,D,VS1,,"1,732",520
3760,OV,0.30,D,VVS1,,"1,925",578
3761,OV,0.30,D,VS2,,"1,586",476
3762,OV,0.30,D,VS1,,"1,706",512
3763,OV,0.30,D,VVS2,,"1,823",547
3764,OV,0.30,D,SI1,,"1,449",435
3765,OV,0.30,D,VVS2,,"1,719",516
3766,OV,0.30,D,VVS2,,"1,731",519
3767,OV,0.30,D,VVS2,,"1,857",557
3768,OV,0.30,D,VS1,,"1,706",512
3769,OV,0.30,D,SI1,,"1,305",391
3770,OV,0.30,D,VS1,,"1,670",501
3771,OV,0.30,D,VVS2,,"1,598",480
3772,OV,0.30,D,VS2,,"1,644",493
3773,OV,0.30,D,SI2,,"1,234",370
3774,OV,0.30,D,VS1,,"1,706",512
3775,OV,0.30,D,VVS1,,"1,781",534
3776,OV,0.30,D,VVS1,,"2,000",600
3777,OV,0.30,D,VS1,,"1,701",510
3778,OV,0.30,D,VVS2,,"1,581",474
3779,OV,0.30,E,SI1,,"1,284",385
3780,OV,0.30,E,VVS2,,"1,738",521
3781,OV,0.30,E,VS1,,"1,780",534
3782,OV,0.30,E,SI1,,"1,312",394
3783,OV,0.30,E,SI1,,"1,276",383
3784,OV,0.30,E,VVS2,,"1,785",536
3785,OV,0.30,E,VVS1,,"1,800",540
3786,OV,0.30,E,VVS2,,"1,601",480
3787,OV,0.30,E,VVS2,,"1,838",551
3788,OV,0.30,E,SI1,,"1,304",391
3789,OV,0.30,E,VVS1,,"1,673",502
3790,OV,0.30,E,VVS1,,"1,903",571
3791,OV,0.30,E,VVS1,,"1,748",524
3792,OV,0.30,E,VVS1,,"1,748",524
3793,OV,0.30,E,VVS2,,"1,858",558
3794,OV,0.30,E,VS1,,"1,635",490
3795,OV,0.30,E,VVS1,,"1,874",562
3796,OV,0.30,E,VVS2,,"1,785",536
3797,OV,0.30,E,IF,,"1,669",501
3798,OV,0.30,E,VS1,,"1,505",452
3799,OV,0.30,E,VS2,,"1,440",432
3800,OV,0.30,E,SI1,,"1,304",391
3801,OV,0.30,E,VVS2,,"1,575",472
3802,OV,0.30,E,VVS2,,"1,764",529
3803,OV,0.30,E,SI1,,"1,368",410
3804,OV,0.30,E,VS1,,"1,575",472
3805,OV,0.30,F,VS2,,"1,577",473
3806,OV,0.30,F,VS1,,"1,615",484
3807,OV,0.30,F,VVS2,,"1,745",524
3808,OV,0.30,F,VVS2,,"1,745",524
3809,OV,0.30,F,VVS2,,"1,675",502
3810,OV,0.30,F,VVS1,,"1,759",528
3811,OV,0.30,F,IF,,"1,765",530
3812,OV,0.30,F,VS2,,"1,513",454
3813,OV,0.30,F,SI1,,"1,305",392
3814,OV,0.30,F,VVS2,,"1,645",494
3815,OV,0.30,F,VVS2,,"1,655",496
3816,OV,0.30,G,VVS2,,"1,525",457
3817,OV,0.30,G,VVS2,,"1,434",430
3818,OV,0.30,G,VVS2,,"1,434",430
