,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
476,RD,0.30,I,VS2,VG,"1,184",355
477,RD,0.30,H,VS2,VG,"1,258",377
478,RD,0.30,G,SI1,VG,"1,200",360
479,RD,0.30,F,SI1,VG,"1,224",367
480,RD,0.30,I,VS2,VG,"1,168",350
481,RD,0.30,I,VS1,VG,"1,241",372
482,RD,0.30,F,VVS2,VG,"1,265",380
483,RD,0.30,E,SI1,VG,"1,760",528
484,RD,0.30,E,SI1,VG,"1,760",528
485,RD,0.30,E,SI2,VG,"1,575",472
486,RD,0.30,J,VVS1,VG,"1,689",507
487,RD,0.30,J,VVS2,VG,"1,609",483
488,RD,0.30,E,SI1,VG,"1,853",556
489,RD,0.30,E,SI1,VG,"1,853",556
490,RD,0.30,J,VS2,VG,"1,451",435
491,RD,0.30,J,VS2,VG,"1,451",435
492,RD,0.30,E,SI1,VG,"1,853",556
493,RD,0.30,E,SI1,VG,"1,806",542
494,RD,0.30,D,VS2,VG,"2,046",614
495,RD,0.30,E,SI1,VG,"1,737",521
496,RD,0.30,H,VS1,VG,"1,853",556
497,RD,0.30,E,SI2,VG,"1,615",484
498,RD,0.30,E,SI1,VG,"1,853",556
499,RD,0.30,I,VVS2,VG,"1,806",542
500,RD,0.30,J,VVS1,VG,"1,689",507
501,RD,0.30,E,SI1,VG,"1,853",556
502,RD,0.30,E,SI1,VG,"1,737",521
503,RD,0.30,E,SI1,VG,"1,737",521
504,RD,0.30,E,SI1,VG,"1,714",514
505,RD,0.30,E,VVS1,VG,"2,124",637
506,RD,0.30,I,VVS2,VG,"1,737",521
507,RD,0.30,E,SI1,VG,"1,760",528
508,RD,0.30,E,VVS1,VG,"1,670",501
509,RD,0.30,H,VS2,VG,"1,470",441
510,RD,0.30,F,SI2,VG,"1,170",351
511,RD,0.30,J,SI1,VG,923,277
512,RD,0.30,G,SI2,VG,"1,092",328
513,RD,0.30,H,SI1,VG,"1,110",333
514,RD,0.30,J,SI1,VG,936,281
515,RD,0.30,J,SI1,VG,936,281
516,RD,0.30,J,SI1,VG,949,285
517,RD,0.30,I,SI1,VG,"1,106",332
518,RD,0.30,G,SI2,VG,"1,092",328
519,RD,0.30,I,SI2,VG,912,274
520,RD,0.30,G,SI1,VG,"1,168",350
521,RD,0.30,H,SI1,VG,"1,125",338
522,RD,0.30,H,SI1,VG,"1,125",338
523,RD,0.30,D,VVS1,VG,"2,790",837
524,RD,0.30,D,VVS1,VG,"2,635",790
525,RD,0.30,G,VS2,VG,"1,296",389
526,RD,0.30,G,VS1,VG,"1,420",426
527,RD,0.30,E,SI2,VG,"1,152",346
528,RD,0.30,F,SI1,VG,"1,224",367
529,RD,0.30,F,SI1,VG,"1,207",362
530,RD,0.30,E,SI2,VG,"1,152",346
531,RD,0.30,I,VS1,VG,"1,224",367
532,RD,0.30,I,VS1,VG,"1,207",362
533,RD,0.30,I,VS1,VG,"1,190",357
534,RD,0.30,F,SI1,VG,"1,224",367
